id,urun,fiyat,kategori,url
erkek-desenli-antrasit-kravat-6,erkek-desenli-antrasit-kravat-6-p,"219,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/kravat-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/takim-elbise-aksesuarlari-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-desenli-antrasit-kravat-6-p
erkek-desenli-klasik-lacivert-bej-kravat-2,erkek-desenli-klasik-lacivert-bej-kravat-2-p,"249,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/kravat-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-desenli-klasik-lacivert-bej-kravat-2-p
erkek-desenli-lacivert-mavi-kravat-4,erkek-desenli-lacivert-mavi-kravat-4-p,"249,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/kravat-c | https://www.altinyildizclassics.com/fiyati-dusenler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/takim-elbise-aksesuarlari-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-desenli-lacivert-mavi-kravat-4-p
erkek-su-gecirmez-regular-fit-genis-kesim-mono-yaka-yunlu-nano-lacivert-takim-elbise,erkek-su-gecirmez-regular-fit-genis-kesim-mono-yaka-yunlu-nano-lacivert-takim-elbise-p,"8999,99 TL",https://www.altinyildizclassics.com/yunlu-takim-elbise-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/nano-takim-elbise-c | https://www.altinyildizclassics.com/lacivert-takim-elbise-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c,https://www.altinyildizclassics.com/erkek-su-gecirmez-regular-fit-genis-kesim-mono-yaka-yunlu-nano-lacivert-takim-elbise-p
erkek-slim-fit-dar-kesim-kirlangic-yaka-beli-baglamali-cizgili-esnek-kruvaze-camel-takim-elbise,erkek-slim-fit-dar-kesim-kirlangic-yaka-beli-baglamali-cizgili-esnek-kruvaze-camel-takim-elbise-p,"8999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/kruvaze-takim-elbise-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-kirlangic-yaka-beli-baglamali-cizgili-esnek-kruvaze-camel-takim-elbise-p
erkek-standart-fit-normal-kesim-gomlek-yaka-fermuarli-yan-cepli-kapitone-desenli-sisme-lacivert-mont,erkek-standart-fit-normal-kesim-gomlek-yaka-fermuarli-yan-cepli-kapitone-desenli-sisme-lacivert-mont-p,"7999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/mont-c | https://www.altinyildizclassics.com/dis-giyim-c,https://www.altinyildizclassics.com/erkek-standart-fit-normal-kesim-gomlek-yaka-fermuarli-yan-cepli-kapitone-desenli-sisme-lacivert-mont-p
erkek-slim-fit-dar-kesim-mono-yaka-armurlu-lacivert-takim-elbise-3,erkek-slim-fit-dar-kesim-mono-yaka-armurlu-lacivert-takim-elbise-3-p,"5999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/lacivert-takim-elbise-c | https://www.altinyildizclassics.com/fiyati-dusenler-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-mono-yaka-armurlu-lacivert-takim-elbise-3-p
erkek-standart-fit-normal-kesim-kapitone-desenli-dik-yaka-fermuarli-yan-cep-sisme-gri-mont,erkek-standart-fit-normal-kesim-kapitone-desenli-dik-yaka-fermuarli-yan-cep-sisme-gri-mont-p,"2999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/mont-c | https://www.altinyildizclassics.com/dis-giyim-c,https://www.altinyildizclassics.com/erkek-standart-fit-normal-kesim-kapitone-desenli-dik-yaka-fermuarli-yan-cep-sisme-gri-mont-p
erkek-desenli-ipek-bordo-kravat-2,erkek-desenli-ipek-bordo-kravat-2-p,"1799,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/kravat-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-desenli-ipek-bordo-kravat-2-p
erkek-desenli-klasik-taba-mavi-kravat,erkek-desenli-klasik-taba-mavi-kravat-p,"199,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/kravat-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-desenli-klasik-taba-mavi-kravat-p
erkek-oversize-genis-kesim-klasik-yaka-yunlu-kircil-desenli-flanel-kislik-lacivert-gomlek-ceket,erkek-oversize-genis-kesim-klasik-yaka-yunlu-kircil-desenli-flanel-kislik-lacivert-gomlek-ceket-p,"3999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/gomlek-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/gomlek-ceket-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/desenli-gomlek-c,https://www.altinyildizclassics.com/erkek-oversize-genis-kesim-klasik-yaka-yunlu-kircil-desenli-flanel-kislik-lacivert-gomlek-ceket-p
erkek-desenli-bordo-mavi-mendil-3,erkek-desenli-bordo-mavi-mendil-3-p,"249,99 TL",https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/mendil-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-desenli-bordo-mavi-mendil-3-p
erkek-klasik-altin-kol-dugmesi-3,erkek-klasik-altin-kol-dugmesi-3-p,"349,99 TL",https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/fiyati-dusenler-c | https://www.altinyildizclassics.com/davet-stili-c | https://www.altinyildizclassics.com/kol-dugmesi-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/aksesuar-firsati-c | https://www.altinyildizclassics.com/aksesuar-c,https://www.altinyildizclassics.com/erkek-klasik-altin-kol-dugmesi-3-p
erkek-kabin-kucuk-boy-gumus-valiz,erkek-kabin-kucuk-boy-gumus-valiz-p,"4999,99 TL",https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/yeni-gelenler-c | https://www.altinyildizclassics.com/yeni-sezon-indirimi-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/canta-valiz-c | https://www.altinyildizclassics.com/aksesuar-c,https://www.altinyildizclassics.com/erkek-kabin-kucuk-boy-gumus-valiz-p
erkek-desensiz-mavi-lacivert-set-2,erkek-desensiz-mavi-lacivert-set-2-p,"499,99 TL",https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/aksesuar-setleri-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/aksesuar-c,https://www.altinyildizclassics.com/erkek-desensiz-mavi-lacivert-set-2-p
erkek-100-rugan-klasik-siyah-kemer,erkek-100-rugan-klasik-siyah-kemer-p,"1499,99 TL",https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/kemer-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-100-rugan-klasik-siyah-kemer-p
erkek-regular-fit-genis-kesim-mono-yaka-siyah-takim-elbise-4,erkek-regular-fit-genis-kesim-mono-yaka-siyah-takim-elbise-4-p,"8999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/yeni-gelenler-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/yeni-sezon-indirimi-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/siyah-takim-elbise-c,https://www.altinyildizclassics.com/erkek-regular-fit-genis-kesim-mono-yaka-siyah-takim-elbise-4-p
erkek-desenli-siyah-beyaz-kravat-14,erkek-desenli-siyah-beyaz-kravat-14-p,"599,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/kravat-c | https://www.altinyildizclassics.com/fiyati-dusenler-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-desenli-siyah-beyaz-kravat-14-p
erkek-ruzgar-gecirmez-tasinabilir-cantali-sicak-tutan-elyaf-dolgulu-ultra-hafif-standart-fit-sisme-gri-yelek,erkek-ruzgar-gecirmez-tasinabilir-cantali-sicak-tutan-elyaf-dolgulu-ultra-hafif-standart-fit-sisme-gri-yelek-p,"999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/outlet-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/yelek-c | https://www.altinyildizclassics.com/dis-giyim-c,https://www.altinyildizclassics.com/erkek-ruzgar-gecirmez-tasinabilir-cantali-sicak-tutan-elyaf-dolgulu-ultra-hafif-standart-fit-sisme-gri-yelek-p
erkek-slim-fit-dar-kesim-mono-yaka-desenli-beyaz-lacivert-smokin-takim,erkek-slim-fit-dar-kesim-mono-yaka-desenli-beyaz-lacivert-smokin-takim-p,"5999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/fiyati-dusenler-c | https://www.altinyildizclassics.com/davet-stili-c | https://www.altinyildizclassics.com/smokin-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-mono-yaka-desenli-beyaz-lacivert-smokin-takim-p
erkek-slim-fit-dar-kesim-mono-yaka-yelekli-lacivert-yelekli-takim-elbise,erkek-slim-fit-dar-kesim-mono-yaka-yelekli-lacivert-yelekli-takim-elbise-p,"9999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/lacivert-takim-elbise-c | https://www.altinyildizclassics.com/fiyati-dusenler-c | https://www.altinyildizclassics.com/yelekli-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-mono-yaka-yelekli-lacivert-yelekli-takim-elbise-p
erkek-desenli-yesil-turuncu-mendil,erkek-desenli-yesil-turuncu-mendil-p,"299,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/fiyati-dusenler-c | https://www.altinyildizclassics.com/davet-stili-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/takim-elbise-aksesuarlari-c | https://www.altinyildizclassics.com/mendil-c | https://www.altinyildizclassics.com/aksesuar-firsati-c | https://www.altinyildizclassics.com/aksesuar-c,https://www.altinyildizclassics.com/erkek-desenli-yesil-turuncu-mendil-p
erkek-slim-fit-dar-kesim-mono-yaka-desenli-lacivert-gri-takim-elbise,erkek-slim-fit-dar-kesim-mono-yaka-desenli-lacivert-gri-takim-elbise-p,"5599,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/lacivert-takim-elbise-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-mono-yaka-desenli-lacivert-gri-takim-elbise-p
erkek-slim-fit-dar-kesim-kareli-gri-mavi-takim-elbise,erkek-slim-fit-dar-kesim-kareli-gri-mavi-takim-elbise-p,"5999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-kareli-gri-mavi-takim-elbise-p
erkek-slim-fit-dar-kesim-mono-yaka-tweet-desenli-yunlu-antrasit-takim-elbise,erkek-slim-fit-dar-kesim-mono-yaka-tweet-desenli-yunlu-antrasit-takim-elbise-p,"5999,99 TL",https://www.altinyildizclassics.com/yunlu-takim-elbise-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-mono-yaka-tweet-desenli-yunlu-antrasit-takim-elbise-p
erkek-desenli-yesil-mendil-4,erkek-desenli-yesil-mendil-4-p,"399,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/mendil-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-desenli-yesil-mendil-4-p
erkek-slim-fit-dar-kesim-mono-yaka-yunlu-gri-ceket,erkek-slim-fit-dar-kesim-mono-yaka-yunlu-gri-ceket-p,"7999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/ceket-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/duz-ceket-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/ince-ceket-c | https://www.altinyildizclassics.com/dis-giyim-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-mono-yaka-yunlu-gri-ceket-p
