urun_id,urun_adi,kategori,fiyat,urun_url
60,HAN MARİN MACERATÖR POMPASI 60LT/DK 12V,Tekne ve Karavan Malzemeleri,"3.960,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/han-marin-macerator-pompasi-60lt-dk-12v
60,HAN MARİN MACERATÖR POMPASI 60LT/DK 24V,Tekne ve Karavan Malzemeleri,"3.960,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/han-marin-macerator-pompasi-60lt-dk-24v
1500,Han Römork Kaplini. Maksimum 1500kg.,Tekne ve Karavan Malzemeleri,"880,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/han-romork-kaplini-maksimum-1500kg-161
50,Han Römork Topuzu 50mm,Tekne ve Karavan Malzemeleri,"396,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/han-romork-topuzu-50mm-23
15,Han Tekne Römorku Kauçuk Orta Makara Takozu 15cm,Tekne ve Karavan Malzemeleri,"145,20TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/han-tekne-romorku-kaucuk-orta-makara-takozu-15cm-104
20,Han Tekne Römorku Kauçuk Orta Makara Takozu 20cm,Tekne ve Karavan Malzemeleri,"198,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/han-tekne-romorku-kaucuk-orta-makara-takozu-20cm-28
25,Han Tekne Römorku Kauçuk Orta Makara Takozu 25cm,Tekne ve Karavan Malzemeleri,"264,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/han-tekne-romorku-kaucuk-orta-makara-takozu-25cm-166
30,Hatch Korumali 30X30 316 Kalite,Tekne ve Karavan Malzemeleri,"17.160,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/hatch-korumali-30x30-316-kalite
25,Hk Römork Tekeri,Tekne ve Karavan Malzemeleri,"3.080,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/hk-romork-tekeri-25
06122,Jun Kaung 06122 Kollu El Vinci 1200LB (Irgat) 545 kg.,Tekne ve Karavan Malzemeleri,"1.540,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/jun-kaung-06122-kollu-el-vinci-1200lb-irgat-545-kg.
1200,Jun Kaung El Vinci 1200LB,Tekne ve Karavan Malzemeleri,"1.540,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/jun-kaung-el-vinci-1200lb
800,Jun Kaung El Vinci 800lb,Tekne ve Karavan Malzemeleri,"968,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/jun-kaung-el-vinci-800lb
2000,Jun Kaung Kollu El Vinci - Irgat 2000LB 907 kg,Tekne ve Karavan Malzemeleri,"3.080,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/jun-kaung-kollu-el-vinci-irgat-2000lb-907-kg
500,Kayışlı El Vinci 500kg 1200 LB,Tekne ve Karavan Malzemeleri,"1.672,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/kayisli-el-vinci-500kg-1200-lb
545,KOLON HALATLI EL VİNCİ IRGAT 545KG 1200LB 8 METRE,Tekne ve Karavan Malzemeleri,"1.600,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/kolon-halatli-el-vinci-irgat-545kg-1200lb-8-metre-516
22,KROM KATLANIR MERDİVEN 2+2 4 BASAMAK,Tekne ve Karavan Malzemeleri,"3.960,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/krom-katlanir-merdiven-22-4-basamak
,Liman Armut Şamandıra Büyük Boy,Tekne ve Karavan Malzemeleri,"343,20TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/liman-armut-samandira-buyuk-boy
10,MARINE LED SİS VE ÇALIŞMA LAMBASI DC 10-30V 27W DAİRESEL 50MM,Tekne ve Karavan Malzemeleri,"858,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/marine-led-sis-ve-calisma-lambasi-dc-10-30v-27w-dairesel-50mm
275,Mf 275 Arka Stop Lambası takımı,Tekne ve Karavan Malzemeleri,"264,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/mf-275-arka-stop-lambasi-takimi
4,MONTAJLI TOFAŞ PORYASI UZUN YOL ÇELİK 4 BİJON,Tekne ve Karavan Malzemeleri,"1.430,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/montajli-tofas-poryasi-uzun-yol-celik-4-bijon-521
5,MONTAJLI TOFAŞ PORYASI UZUN YOL ÇELİK 5 BİJON,Tekne ve Karavan Malzemeleri,"1.716,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/montajli-tofas-poryasi-uzun-yol-celik-5-bijon
1,ORTA MAKARA LAMASI 1 ÇİFT,Tekne ve Karavan Malzemeleri,"176,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/orta-makara-lamasi-1-cift
15,ORTA MAKARA MONTAJ APARATI 15cm,Tekne ve Karavan Malzemeleri,"220,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/orta-makara-montaj-aparati-15cm
20,ORTA MAKARA MONTAJ APARATI 20cm,Tekne ve Karavan Malzemeleri,"264,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/orta-makara-montaj-aparati-20cm-1082
22,ORTA MAKARA MONTAJ APARATI 22cm,Tekne ve Karavan Malzemeleri,"308,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/orta-makara-montaj-aparati-22cm-1084
25,ORTA MAKARA MONTAJ APARATI 25cm,Tekne ve Karavan Malzemeleri,"308,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/orta-makara-montaj-aparati-25cm
25,PASLANMAZ KROM ÇİFTLİ MAKARA 25mm,Tekne ve Karavan Malzemeleri,"371,80TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/paslanmaz-krom-ciftli-makara-25mm-219
32,PASLANMAZ KROM ÇİFTLİ MAKARA 32mm,Tekne ve Karavan Malzemeleri,"457,60TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/paslanmaz-krom-ciftli-makara-32mm
50,PASLANMAZ KROM ÇİFTLİ MAKARA 50mm,Tekne ve Karavan Malzemeleri,"828,83TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/paslanmaz-krom-ciftli-makara-50mm
15,PASLANMAZ KROM TEKLİ MAKARA 15mm,Tekne ve Karavan Malzemeleri,"194,48TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/paslanmaz-krom-tekli-makara-15mm
20,PASLANMAZ KROM TEKLİ MAKARA 20mm,Tekne ve Karavan Malzemeleri,"200,20TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/paslanmaz-krom-tekli-makara-20mm-210
25,PASLANMAZ KROM TEKLİ MAKARA 25mm,Tekne ve Karavan Malzemeleri,"280,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/paslanmaz-krom-tekli-makara-25mm-212
32,PASLANMAZ KROM TEKLİ MAKARA 32mm,Tekne ve Karavan Malzemeleri,"355,21TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/paslanmaz-krom-tekli-makara-32mm-215
50,PASLANMAZ KROM TEKLİ MAKARA 50mm,Tekne ve Karavan Malzemeleri,"660,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/paslanmaz-krom-tekli-makara-50mm-217
200,PLASTİK RÖMORK ÇAMURLUK TEKNE-KARAVAN 200mm,Tekne ve Karavan Malzemeleri,"572,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/plastik-romork-camurluk-tekne-karavan-200mm-554
14,PLASTİK ÜÇGEN REFLEKTÖR KIRMIZI 14X16cm,Tekne ve Karavan Malzemeleri,"91,52TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/plastik-ucgen-reflektor-kirmizi-14x16cm-651
22,POLİÜRETAN ORTA MAKARA TAKOZU 22cm KIRMIZI,Tekne ve Karavan Malzemeleri,"308,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/poliuretan-orta-makara-takozu-22cm-kirmizi-261
22,POLİÜRETAN ORTA MAKARA TAKOZU 22cm MAVİ,Tekne ve Karavan Malzemeleri,"308,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/poliuretan-orta-makara-takozu-22cm-mavi
52,PORYA TOZ KAPAĞI ÇELİK 52mm,Tekne ve Karavan Malzemeleri,"88,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/porya-toz-kapagi-celik-52mm
60,RÖMORK DESTEK AYAĞI KELEPÇELİ 60 CM,Tekne ve Karavan Malzemeleri,"880,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/romork-destek-ayagi-kelepceli-60-cm-1076
4,RÖMORK MAKASI 4 KAT 88cm GARANTİLİ,Tekne ve Karavan Malzemeleri,"1.320,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/romork-makasi-4-kat-88cm-garantili-497
5,RÖMORK MAKASI 5 KAT 88cm GARANTİLİ,Tekne ve Karavan Malzemeleri,"1.452,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/romork-makasi-5-kat-88cm-garantili-496
6,RÖMORK MAKASI 6 KAT 88cm GARANTİLİ,Tekne ve Karavan Malzemeleri,"1.540,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/romork-makasi-6-kat-88cm-garantili-525
7,RÖMORK MAKASI 7 KAT 88cm GARANTİLİ,Tekne ve Karavan Malzemeleri,"1.760,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/romork-makasi-7-kat-88cm-garantili
555,RÖMORK MAKASI BAĞLANTI PARÇALARI SETİ,Tekne ve Karavan Malzemeleri,"528,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/romork-makasi-baglanti-parcalari-seti-555
727,RÖMROK VE KARAVAN KAPLİNİ,Tekne ve Karavan Malzemeleri,"792,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/romrok-ve-karavan-kaplini-727
,Sealux Fırdöndü Çift Kilitli Cr-Nı,Tekne ve Karavan Malzemeleri,"572,01TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/sealux-firdondu-cift-kilitli-cr-ni
1,Sealux Fırdöndü Çift Kilitli Cr-Nı,Tekne ve Karavan Malzemeleri,"572,01TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/sealux-firdondu-cift-kilitli-cr-ni-1
70,SEALUX RÖMORK DESTEK TEKERLEĞİ ÜSTTEN AYARLI,Tekne ve Karavan Malzemeleri,"1.760,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/sealux-romork-destek-tekerlegi-ustten-ayarli-70
12,SİNTİNE POMPASI 12 VOLT 1000 GPH,Tekne ve Karavan Malzemeleri,"2.000,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/sintine-pompasi-12-volt-1000-gph
12,SİNTİNE POMPASI 12 VOLT 1500 GPH,Tekne ve Karavan Malzemeleri,"2.420,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/sintine-pompasi-12-volt-1500-gph
12,SİNTİNE POMPASI 12 VOLT 2000 GPH,Tekne ve Karavan Malzemeleri,"2.860,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/sintine-pompasi-12-volt-2000-gph
12,SİNTİNE POMPASI 12 VOLT 2500 GPH,Tekne ve Karavan Malzemeleri,"3.300,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/sintine-pompasi-12-volt-2500-gph
12,SİNTİNE POMPASI 12 VOLT 3000 GPH,Tekne ve Karavan Malzemeleri,"3.960,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/sintine-pompasi-12-volt-3000-gph
275,Stop Lambasi Arka Mf 275 1 adet,Tekne ve Karavan Malzemeleri,"176,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/stop-lambasi-arka-mf-275-1-adet-826
18,"Tecno Point Tecnopoint TC18-01 12V 2.5kw Webasto Tip D2 Model Tekne, Karavan, Minibüs Uyumlu Dizel Isıtıcı",Tekne ve Karavan Malzemeleri,"7.436,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/tecno-point-tecnopoint-tc18-01-12v-2.5kw-webasto-tip-d2-model-tekne-karavan-minibus-uyumlu-dizel-isitici
558,TEKNE RÖMORKU YAN DAYAMA RULOSU,Tekne ve Karavan Malzemeleri,"132,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/tekne-romorku-yan-dayama-rulosu-558
3,TELESKOPİK MASA AYAĞI 3 KADEMELİ,Tekne ve Karavan Malzemeleri,"1.760,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/teleskopik-masa-ayagi-3-kademeli
42001,Tgb 42001 518103950 Arka Porya Fıat Doblo Fazla Yük 2009> uyumlu,Tekne ve Karavan Malzemeleri,"858,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/tgb-42001-518103950-arka-porya-fiat-doblo-fazla-yuk-2009-uyumlu
7,Tır Römork Fişi 7'li Dişi Plastik,Tekne ve Karavan Malzemeleri,"228,80TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/tir-romork-fisi-7-li-disi-plastik
473,ÜNİVERSAL AYARLI BAY-ÇEKİ DEMİRİ,Tekne ve Karavan Malzemeleri,"2.420,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/universal-ayarli-bay-ceki-demiri-473
50,VİDALI RÖMORK TOPUZU 50mm,Tekne ve Karavan Malzemeleri,"352,00TL",https://www.hancivata.com/tekne-ve-karavan-malzemeleri/vidali-romork-topuzu-50mm
5100,Alev Emniyet Valfi Basinç Düsürücü Için Oksijen (5100 - 5200 - -5300 - 5400),Kaynak Malzemeleri,"1.200,00TL",https://www.hancivata.com/kaynak-malzemeleri/alev-emniyet-valfi-basinc-dusurucu-icin-oksijen-5100-5200-5300-5400
,Alev Emniyet Valfi Hortum Arasi Için Oksijen,Kaynak Malzemeleri,"750,00TL",https://www.hancivata.com/kaynak-malzemeleri/alev-emniyet-valfi-hortum-arasi-icin-oksijen
,Alev Emniyet Valfi Hortum Arasi Için Yanici Gaz,Kaynak Malzemeleri,"750,00TL",https://www.hancivata.com/kaynak-malzemeleri/alev-emniyet-valfi-hortum-arasi-icin-yanici-gaz
,ALEV EMNİYET VALFİ PROPAN BASINÇ DÜŞÜRÜCÜ İÇİN,Kaynak Malzemeleri,"1.500,00TL",https://www.hancivata.com/kaynak-malzemeleri/alev-emniyet-valfi-propan-basinc-dusurucu-icin
400,Atiker kaynak pensesi 400A,Kaynak Malzemeleri,"600,00TL",https://www.hancivata.com/kaynak-malzemeleri/atiker-kaynak-pensesi-400a-125
400,Atikerweld Bakır Şase Pensesi 400Ah,Kaynak Malzemeleri,"550,00TL",https://www.hancivata.com/kaynak-malzemeleri/atikerweld-bakir-sase-pensesi-400ah-67
230,BASINÇ GÖSTERGESİ - 230 BAR (KADRAN SONU 315 BAR),Kaynak Malzemeleri,"500,00TL",https://www.hancivata.com/kaynak-malzemeleri/basinc-gostergesi-230-bar-kadran-sonu-315-bar
0,Basınç Göstergesi 0-315 Oksijen Giriş,Kaynak Malzemeleri,"600,00TL",https://www.hancivata.com/kaynak-malzemeleri/basinc-gostergesi-0-315-oksijen-giris
10,BASINÇ GÖSTERGESİ OKSİJEN 10 BAR (KADRAN SONU 16 BAR),Kaynak Malzemeleri,"500,00TL",https://www.hancivata.com/kaynak-malzemeleri/basinc-gostergesi-oksijen-10-bar-kadran-sonu-16-bar
8,Eltos Kaynak Maske Camı 8X11 Cm 777 5 Adet,Kaynak Malzemeleri,"88,00TL",https://www.hancivata.com/kaynak-malzemeleri/eltos-kaynak-maske-cami-8x11-cm-777-5-adet-96
213,Eltos Turbo Pürmüz Aygaz Başlıklı,Kaynak Malzemeleri,"400,00TL",https://www.hancivata.com/kaynak-malzemeleri/eltos-turbo-purmuz-aygaz-baslikli-213
300,GAZALTI KAYNAK PASTASI 300gr.,Kaynak Malzemeleri,"132,00TL",https://www.hancivata.com/kaynak-malzemeleri/gazalti-kaynak-pastasi-300gr-962
0,GAZSIZ GAZALTI KAYNAK TELİ 0.8mm 1 KG,Kaynak Malzemeleri,"704,00TL",https://www.hancivata.com/kaynak-malzemeleri/gazsiz-gazalti-kaynak-teli-0.8mm-1-kg
6013,"GeKa Elıt E6013 Kaynak Elektrodu 2,5x350 mm",Kaynak Malzemeleri,"495,00TL",https://www.hancivata.com/kaynak-malzemeleri/geka-elit-e6013-kaynak-elektrodu-25x350-mm
6013,"GeKa Elıt E6013 Kaynak Elektrodu 3,2x350 Mm",Kaynak Malzemeleri,"550,00TL",https://www.hancivata.com/kaynak-malzemeleri/geka-elit-e6013-kaynak-elektrodu-32x350-mm
,Gönen Döküm Minimax Pprc Kaynak Makinası,Kaynak Malzemeleri,"1.496,00TL",https://www.hancivata.com/kaynak-malzemeleri/gonen-dokum-minimax-pprc-kaynak-makinasi
,Gönendöküm Minimax PPRC Kaynak Makinası,Kaynak Malzemeleri,"1.773,20TL",https://www.hancivata.com/kaynak-malzemeleri/gonendokum-minimax-pprc-kaynak-makinasi
1500,Gönendöküm PPRC Kaynak Makinası 1500W,Kaynak Malzemeleri,"1.716,00TL",https://www.hancivata.com/kaynak-malzemeleri/gonendokum-pprc-kaynak-makinasi-1500w
603,HARRİS 603 GAZ EKONOMİZÖRÜ,Kaynak Malzemeleri,"1.716,00TL",https://www.hancivata.com/kaynak-malzemeleri/harris-603-gaz-ekonomizoru
180,Karbosan Metal Kesici Tas 180X3X22 Mm,Kaynak Malzemeleri,"68,64TL",https://www.hancivata.com/kaynak-malzemeleri/karbosan-metal-kesici-tas-180x3x22-mm-75
230,Karbosan Metal Kesici Taş 230X3X22 Mm,Kaynak Malzemeleri,"102,96TL",https://www.hancivata.com/kaynak-malzemeleri/karbosan-metal-kesici-tas-230x3x22-mm
1,"Kaynak Kolu No:1 Kaynak Kapasitesi 0,5-1mm",Kaynak Malzemeleri,"1.250,00TL",https://www.hancivata.com/kaynak-malzemeleri/kaynak-kolu-no1-kaynak-kapasitesi-05-1mm
2,Kaynak Kolu No:2 Kaynak Kapasitesi 1-2 mm,Kaynak Malzemeleri,"1.100,00TL",https://www.hancivata.com/kaynak-malzemeleri/kaynak-kolu-no2-kaynak-kapasitesi-1-2-mm
4,Kaynak Kolu No:4 Kaynak Kapasitesi 4-6 mm,Kaynak Malzemeleri,"1.250,00TL",https://www.hancivata.com/kaynak-malzemeleri/kaynak-kolu-no4-kaynak-kapasitesi-4-6-mm
7,Kaynak Kolu No:7 Kaynak Kapasitesi 14.20 mm,Kaynak Malzemeleri,"1.800,00TL",https://www.hancivata.com/kaynak-malzemeleri/kaynak-kolu-no7-kaynak-kapasitesi-14.20-mm
400,KAYNAK PENSESİ 400 AMPER,Kaynak Malzemeleri,"352,00TL",https://www.hancivata.com/kaynak-malzemeleri/kaynak-pensesi-400-amper
1,Kesme Lülesi No:1 Asetilen 5-12 mm,Kaynak Malzemeleri,"700,00TL",https://www.hancivata.com/kaynak-malzemeleri/kesme-lulesi-no1-asetilen-5-12-mm
2,Kesme Lülesi No:2 Asetilen 10-75 mm,Kaynak Malzemeleri,"700,00TL",https://www.hancivata.com/kaynak-malzemeleri/kesme-lulesi-no2-asetilen-10-75-mm
,LABOR GAZSIZ GAZALTI KAYNAK MAKİNASI İTALYAN,Kaynak Malzemeleri,"15.444,00TL",https://www.hancivata.com/kaynak-malzemeleri/labor-gazsiz-gazalti-kaynak-makinasi-italyan
,Lüle Temizleme Takımı (Temizleme İğnesi),Kaynak Malzemeleri,"350,00TL",https://www.hancivata.com/kaynak-malzemeleri/lule-temizleme-takimi-temizleme-ignesi
501,Magmaweld Gazaltı Kaynak Makinası Için Metal Nozul TR-501D,Kaynak Malzemeleri,"197,34TL",https://www.hancivata.com/kaynak-malzemeleri/magmaweld-gazalti-kaynak-makinasi-icin-metal-nozul-tr-501d
861,Otomatik Kararan Kaynak Maskesi,Kaynak Malzemeleri,"800,00TL",https://www.hancivata.com/kaynak-malzemeleri/otomatik-kararan-kaynak-maskesi-861
100,PROPAN BAĞLANTI BOYUNU 100 MM,Kaynak Malzemeleri,"750,00TL",https://www.hancivata.com/kaynak-malzemeleri/propan-baglanti-boyunu-100-mm
2,Propan Bağlantı Boyunu 2'li 200mmm,Kaynak Malzemeleri,"1.100,00TL",https://www.hancivata.com/kaynak-malzemeleri/propan-baglanti-boyunu-2-li-200mmm
200,Propan Bağlantı Boyunu 200mmm,Kaynak Malzemeleri,"1.200,00TL",https://www.hancivata.com/kaynak-malzemeleri/propan-baglanti-boyunu-200mmm
3,Propan Bağlantı Boyunu 3'lü,Kaynak Malzemeleri,"1.700,00TL",https://www.hancivata.com/kaynak-malzemeleri/propan-baglanti-boyunu-3-lu
60,PROPAN BAĞLANTI BOYUNU 60 MM,Kaynak Malzemeleri,"600,00TL",https://www.hancivata.com/kaynak-malzemeleri/propan-baglanti-boyunu-60-mm
1068,Rayno Colormatik Kaynak Maskesi Ayarlı,Kaynak Malzemeleri,"880,00TL",https://www.hancivata.com/kaynak-malzemeleri/rayno-colormatik-kaynak-maskesi-ayarli-1068
01,Sevtel Kablo Kaynak Kablosu H01N2 - D 1X25 MM2,Kaynak Malzemeleri,"205,92TL",https://www.hancivata.com/kaynak-malzemeleri/sevtel-kablo-kaynak-kablosu-h01n2-d-1x25-mm2
3,TAVLAMA KOLU LÜLESİ NO : 3 PROPAN - OKSİJEN,Kaynak Malzemeleri,"1.800,00TL",https://www.hancivata.com/kaynak-malzemeleri/tavlama-kolu-lulesi-no-3-propan-oksijen
10,TÜP LEHİM 10gr. 1.2mm 60/40,Kaynak Malzemeleri,"88,00TL",https://www.hancivata.com/kaynak-malzemeleri/tup-lehim-10gr-1-2mm-60-40-680
1130,YILDIZ 1130 Alev Emniyet Valfi Basinç Düsürücü Için Yanici Gaz 5100 - 5200 - 5300 - 5400,Kaynak Malzemeleri,"1.250,00TL",https://www.hancivata.com/kaynak-malzemeleri/yildiz-1130-alev-emniyet-valfi-basinc-dusurucu-icin-yanici-gaz-5100-5200-5300-5400
3010,Yıldız 3010 Propan Bağlantı Boyunu 100Mm,Kaynak Malzemeleri,"228,81TL",https://www.hancivata.com/kaynak-malzemeleri/yildiz-3010-propan-baglanti-boyunu-100mm
3060,YILDIZ 3060 Propan Bağlantı Boyunu 60 Cm,Kaynak Malzemeleri,"1.200,00TL",https://www.hancivata.com/kaynak-malzemeleri/yildiz-3060-propan-baglanti-boyunu-60-cm
3060,YILDIZ 3060 PROPAN BAĞLANTI BOYUNU 600mm,Kaynak Malzemeleri,"858,00TL",https://www.hancivata.com/kaynak-malzemeleri/yildiz-3060-propan-baglanti-boyunu-600mm-687
3351,Yıldız 3351M Tavlama Başlığı 51 Mm Doğalgaz - Hava,Kaynak Malzemeleri,"572,00TL",https://www.hancivata.com/kaynak-malzemeleri/yildiz-3351m-tavlama-basligi-51-mm-dogalgaz-hava
37022,YILDIZ 37022 2H TAVLAMA KOLU LÜLESİ NO:2,Kaynak Malzemeleri,"900,00TL",https://www.hancivata.com/kaynak-malzemeleri/yildiz-37022-2h-tavlama-kolu-lulesi-no2
4530,YILDIZ 4530P KESME LÜLESİ NO:0,Kaynak Malzemeleri,"440,00TL",https://www.hancivata.com/kaynak-malzemeleri/yildiz-4530p-kesme-lulesi-no0
4531,YILDIZ 4531P KESME LÜLESİ NO:1,Kaynak Malzemeleri,"440,00TL",https://www.hancivata.com/kaynak-malzemeleri/yildiz-4531p-kesme-lulesi-no1
4533,YILDIZ 4533P KESME LÜLESİ NO:3,Kaynak Malzemeleri,"440,00TL",https://www.hancivata.com/kaynak-malzemeleri/yildiz-4533p-kesme-lulesi-no3
4534,YILDIZ 4534P KESME LÜLESİ NO:4,Kaynak Malzemeleri,"650,00TL",https://www.hancivata.com/kaynak-malzemeleri/yildiz-4534p-kesme-lulesi-no4
4535,YILDIZ 4535P KESME LÜLESİ NO:5,Kaynak Malzemeleri,"440,00TL",https://www.hancivata.com/kaynak-malzemeleri/yildiz-4535p-kesme-lulesi-no5
8600,Yıldız 8600 Kaynak ve Kesme Hamlaç Takımı 6 Lı Metal Çantalı,Kaynak Malzemeleri,"17.160,00TL",https://www.hancivata.com/kaynak-malzemeleri/yildiz-8600-kaynak-ve-kesme-hamlac-takimi-6-li-metal-cantali
2,Yıldız Kesme Lülesi No:2 Propan 10 -75 mm,Kaynak Malzemeleri,"600,00TL",https://www.hancivata.com/kaynak-malzemeleri/yildiz-kesme-lulesi-no2-propan-10-75-mm
180,Zirkonyum Zımpara Flap Disc 180x22 60 KUM,Kaynak Malzemeleri,"80,00TL",https://www.hancivata.com/kaynak-malzemeleri/zirkonyum-zimpara-flap-disc-180x22-60-kum
2,2 Ton 5 Metre Polyester Sapan,Kaldırma ve Taşıyıcı Ekipmanlar,"572,00TL",https://www.hancivata.com/kaldirma-ve-tasiyici-ekipmanlar/2-ton-5-metre-polyester-sapan
1,1 TON KUŞGÖZÜ KANCA,Kaldırma ve Taşıyıcı Ekipmanlar,"132,00TL",https://www.hancivata.com/kaldirma-ve-tasiyici-ekipmanlar/1-ton-kusgozu-kanca
1,1.5 TON KUŞGÖZÜ KANCA,Kaldırma ve Taşıyıcı Ekipmanlar,"165,77TL",https://www.hancivata.com/kaldirma-ve-tasiyici-ekipmanlar/1.5-ton-kusgozu-kanca
10,10mm KARABİNA GALVANİZLİ,Kaldırma ve Taşıyıcı Ekipmanlar,"44,00TL",https://www.hancivata.com/kaldirma-ve-tasiyici-ekipmanlar/10mm-karabina-galvanizli-123
2,2 Ton 3 Metre Zincirli Caraskal,Kaldırma ve Taşıyıcı Ekipmanlar,"2.860,00TL",https://www.hancivata.com/kaldirma-ve-tasiyici-ekipmanlar/2-ton-3-metre-zincirli-caraskal-108
2,2 TON KUŞGÖZÜ KANCA,Kaldırma ve Taşıyıcı Ekipmanlar,"251,68TL",https://www.hancivata.com/kaldirma-ve-tasiyici-ekipmanlar/2-ton-kusgozu-kanca
3,3 TON KUŞGÖZÜ KANCA,Kaldırma ve Taşıyıcı Ekipmanlar,"343,20TL",https://www.hancivata.com/kaldirma-ve-tasiyici-ekipmanlar/3-ton-kusgozu-kanca
4,4 TON 3 METRE POLYESTER SAPAN,Kaldırma ve Taşıyıcı Ekipmanlar,"572,00TL",https://www.hancivata.com/kaldirma-ve-tasiyici-ekipmanlar/4-ton-3-metre-polyester-sapan-115
4,4.5 TON KUŞGÖZ KANCA,Kaldırma ve Taşıyıcı Ekipmanlar,"514,80TL",https://www.hancivata.com/kaldirma-ve-tasiyici-ekipmanlar/4.5-ton-kusgoz-kanca
2,"Amerikan Zinciri 2,7 Metre 3 Ton",Kaldırma ve Taşıyıcı Ekipmanlar,"1.188,00TL",https://www.hancivata.com/kaldirma-ve-tasiyici-ekipmanlar/amerikan-zinciri-2-7-metre-3-ton-541
2,Astor 2 Ton 4 Metre Polyester Sapan,Kaldırma ve Taşıyıcı Ekipmanlar,"343,20TL",https://www.hancivata.com/kaldirma-ve-tasiyici-ekipmanlar/astor-2-ton-4-metre-polyester-sapan
3,Astor 3 Ton 6 Metre Polyester Sapan,Kaldırma ve Taşıyıcı Ekipmanlar,"710,42TL",https://www.hancivata.com/kaldirma-ve-tasiyici-ekipmanlar/astor-3-ton-6-metre-polyester-sapan
6,Astor 6 Ton 5 Metre Polyester Sapan,Kaldırma ve Taşıyıcı Ekipmanlar,"1.315,60TL",https://www.hancivata.com/kaldirma-ve-tasiyici-ekipmanlar/astor-6-ton-5-metre-polyester-sapan
