pk,sku,base_code,name,brand,category,color,size,regular_price,sale_price,discount_pct,currency,stock,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d,avg_inflation_1d,tuik_weighted_1d,avg_inflation_7d,tuik_weighted_7d,avg_inflation_15d,tuik_weighted_15d,avg_inflation_30d,tuik_weighted_30d
1448510,8684846733531,6WMG10187AK,Fırfırlı Uzun Kollu Bisiklet Yaka Pamuklu Basic Tişört,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > TSHIRT LS,MAVİ,4/5 Yaş,399.99,399.99,0.0,TRY,53,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1469653,8684847594858,6SMB10096TK,Bisiklet Yaka Uzun Kollu Pamuklu Oversize Sweatshirt,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEATSHIRTS,LACİVERT,24/36 Ay,499.99,499.99,0.0,TRY,3,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1455924,8684846573823,6WMB10266TK,Uzun Kollu Bisiklet Yaka Baskılı Şardonlu Sweatshirt,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEATSHIRTS,ANTRASİT,9/12 Ay,399.99,399.99,0.0,TRY,47,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1500303,8684847442951,6SMB20005TW,Uzun Kollu Bisiklet Yaka Suni Deri Bomber Kolej Ceket,Koton,KIDSWEAR > BABYBOY > BABYBOY > OUTERWEAR > JACKETS,LACİVERT,12/18 Ay,1599.99,1599.99,0.0,TRY,4,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1437367,8684758334833,6WMG40078AK,Pamuklu Desenli Beli Lastikli 3'lü Tayt Seti,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > LEGGINGS,PEMBE,24/36 Ay,749.99,749.99,0.0,TRY,109,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1349428,8684290539895,5SMB10061TK,Baskı Detaylı Bisiklet Yaka Kısa Kollu Pamuklu Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,BEYAZ,12/18 Ay,329.99,329.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1484347,8684848012856,6SMB10125TK,Basketbol Baskılı Cep Detaylı Pamuklu Eşofman Takımı,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SETS,BEJ,3/4 Yaş,529.99,529.99,0.0,TRY,34,03,0.0,-47.00047000470005,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1479459,8684847595626,6SMB40040TK,Pamuklu Katlamalı Paça Düğme Detaylı Eşofman Altı,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEAT BOTTOMS,LACİVERT,18/24 Ay,599.99,599.99,0.0,TRY,6,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1432132,8684631961651,6WMB00002TW,Kapşonlu Suni Deri Cep Detaylı Fermuarlı Yağmurluk,Koton,KIDSWEAR > BABYBOY > BABYBOY > OUTERWEAR > COATS,MAVİ,12/18 Ay,1599.99,1599.99,0.0,TRY,6,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1491175,8684846553474,6SMG20003AW,Uzun Kollu Bisiklet Yaka Cepli Mevsimlik Ceket,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > OUTERWEAR > JACKETS,PEMBE,24/36 Ay,1999.99,1999.99,0.0,TRY,8,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1441726,8684756086086,6WMG90004HT,Uzun Kollu Düğme Detaylı Bisiklet Yaka Basic Triko Hırka,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > KNITWEAR > CARDIGANS,EKRU,12/18 Ay,699.99,699.99,0.0,TRY,19,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1450897,8684632127537,6WMB20009TW,Dik Yaka Kolsuz Fermuarlı Cep Detaylı Şişme Yelek,Koton,KIDSWEAR > BABYBOY > BABYBOY > OUTERWEAR > VESTS ANORAK,YEŞİL,4/5 Yaş,1399.99,1399.99,0.0,TRY,94,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1480328,8684847594896,6SMB10097TK,Bisiklet Yaka Dokulu Uzun Kollu Sweatshirt,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEATSHIRTS,MAVİ,12/18 Ay,459.99,459.99,0.0,TRY,1,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1485898,8684848497691,6SMG40051AK,Beli Lastikli Pamuklu Şardonlu Biyeli Geniş Paça Eşofman Altı,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > SWEAT BOTTOMS,PEMBE,18/24 Ay,499.99,499.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1488641,8684847237298,6SMG60002AD,Pamuklu Uzun Kollu Fiyonk İşlemeli Cepli Denim Ceket,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > DENIM > JACKETS,LIGHT INDIGO,24/36 Ay,1299.99,1299.99,0.0,TRY,17,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1489442,8684848013242,6SMB40055TK,Paçası Lastikli Cepli Beli Bağcıklı Eşofman Altı,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEAT BOTTOMS,LACİVERT,12/18 Ay,499.99,499.99,0.0,TRY,5,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1456654,8684756086154,6WMG90023HT,Uzun Kollu Nakış Detaylı V Yaka Düğmeli Triko Hırka,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > KNITWEAR > CARDIGANS,KAHVERENGİ,18/24 Ay,959.99,959.99,0.0,TRY,35,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1487322,8684848058625,6SMB10128TK,Uzun Kollu Kanguru Cepli Düğme Detaylı Oversize Polo Yaka Sweatshirt,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEATSHIRTS,YEŞİL,4/5 Yaş,899.99,899.99,0.0,TRY,9,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1472942,8684846144672,6SMB40004TD,Pamuklu Düğmeli Normal Bel Cepli Jean Pantolon,Koton,KIDSWEAR > BABYBOY > BABYBOY > DENIM > TROUSERS,SİYAH,12/18 Ay,699.99,699.99,0.0,TRY,3,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1454270,8684846882376,6WMG80020AK,Bebe Yaka Uzun Kollu Çiçekli Elbise,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > DRESSES,YEŞİL DESENLİ,4/5 Yaş,699.99,699.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1484289,8684847883815,6SMB60051TW,Pamuklu Uzun Kollu Klasik Yaka Nakışlı Ekoseli Gömlek,Koton,KIDSWEAR > BABYBOY > BABYBOY > WOVEN TOPS > SHIRTS LS,EKRU EKOSE,12/18 Ay,899.99,899.99,0.0,TRY,29,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1471578,8684846270609,6SMG10008AK,Pamuklu Uzun Kollu Etiket Detaylı Fırfırlı Bisiklet Yaka Tişört,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > TSHIRT LS,EKRU,24/36 Ay,399.99,399.99,0.0,TRY,2,03,,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1491416,8684847962602,6SMB40047TK,Beli Ayarlanabilir Lastikli Cep Detaylı Pantolon,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEAT BOTTOMS,KAHVERENGİ,9/12 Ay,459.99,459.99,0.0,TRY,10,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1484351,8684847883761,6SMB60050TW,Pamuklu Uzun Kollu Klasik Yaka Çizgili Gömlek,Koton,KIDSWEAR > BABYBOY > BABYBOY > WOVEN TOPS > SHIRTS LS,YEŞİL ÇİZGİLİ,18/24 Ay,799.99,799.99,0.0,TRY,2,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1465588,8684846271729,6SMG10029AK,Pamuklu Fırfırlı Bisiklet Yaka Uzun Kollu Tişört,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > TSHIRT LS,EKRU,18/24 Ay,559.99,559.99,0.0,TRY,118,03,0.0,21.739603034848585,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1472922,8684846144887,6SMB40013TK,Waffle Kumaş Pamuklu Beli Bağlamalı Lastikli Paça Jogger Eşofman Altı,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEAT BOTTOMS,EKRU,3/4 Yaş,399.99,399.99,0.0,TRY,18,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1484845,8684847909768,6SMB10111TK,Uzun Kollu Bisiklet Yaka Ayıcık Baskılı Sweatshirt,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEATSHIRTS,KAHVERENGİ,4/5 Yaş,499.99,499.99,0.0,TRY,8,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1449247,8684758379353,6WMB10184TK,Düğmeli Uzun Kollu Bisiklet Yaka 2'li Basic Tişört Seti,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SETS,YEŞİL,3/4 Yaş,799.99,799.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1432108,8684631961736,6WMB00003TW,Uzun Kollu Kapaklı Cepli Fermuarlı Kapşonlu Yağmurluk,Koton,KIDSWEAR > BABYBOY > BABYBOY > OUTERWEAR > COATS,EKRU,24/36 Ay,1599.99,1599.99,0.0,TRY,53,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1489661,8684847962138,6SMB10110TK,Pamuklu Şardonlu Uzun Kollu Bisiklet Yaka Baskılı Oversize Sweatshirt,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEATSHIRTS,LACİVERT,9/12 Ay,599.99,599.99,0.0,TRY,29,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1484179,8684848058793,6SMB40059TK,Baskılı Beli Bağlamalı Cep Detaylı Oversize Eşofman Altı,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEAT BOTTOMS,YEŞİL,3/4 Yaş,599.99,599.99,0.0,TRY,18,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1349769,8684290540006,5SMB10076TK,Pamuklu Köpek Baskılı Bisiklet Yaka Kısa Kollu Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,EKRU,18/24 Ay,329.99,329.99,0.0,TRY,24,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1472876,8684846144924,6SMB40013TK,Waffle Kumaş Pamuklu Beli Bağlamalı Lastikli Paça Jogger Eşofman Altı,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEAT BOTTOMS,KAHVERENGİ,18/24 Ay,399.99,399.99,0.0,TRY,17,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1342612,8684630353501,5WMG20023AK,Çiçek İşleme Detaylı Kolsuz Pamuklu Yelek,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > OUTERWEAR > VESTS,KAHVERENGİ,9/12 Ay,1049.99,1049.99,0.0,TRY,29,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1471711,8684756360636,6WMG10029AK,Bisiklet Yaka Fırfır Detaylı Pamuklu Basic Uzun Kollu Tişört,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > TSHIRT LS,BEJ,24/36 Ay,259.99,259.99,0.0,TRY,47,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1491880,8684846580449,6SMG90002HT,Uzun Kollu Bisiklet Yaka Fiyonklu Pamuklu Hırka,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > KNITWEAR > CARDIGANS,PEMBE,24/36 Ay,899.99,899.99,0.0,TRY,17,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1485536,8684848081746,6SMG80068AW,Kurdele Detaylı Kısa Kollu Bisiklet Yaka Elbise,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > WOVEN DRESSES > DRESSES,PEMBE,24/36 Ay,899.99,899.99,0.0,TRY,49,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1491577,8684846553580,6SMG20007AW,Uzun Kollu Cepli Kapşonlu Mevsimlik Mont,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > OUTERWEAR > JACKETS,PEMBE,18/24 Ay,1599.99,1599.99,0.0,TRY,14,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1448332,8684756727200,6WMG80004AW,Pamuklu Kare Yaka Çapraz Askılı Cep Detaylı Puantiyeli Mini Elbise,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > WOVEN DRESSES > DRESSES,PEMBE DESENLİ,12/18 Ay,759.99,759.99,0.0,TRY,27,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1377911,8684290724420,5SMG80025AW,Pamuklu Fiyonk Detaylı Gipeli Askılı Çiçekli Mini Elbise,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > WOVEN DRESSES > DRESSES,PEMBE DESENLİ,9/12 Ay,929.99,929.99,0.0,TRY,23,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1471754,8684848013235,6SMB40054TK,Beli Bağcıklı Kaşkorse Eşofman Altı,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEAT BOTTOMS,MAVİ,9/12 Ay,399.99,399.99,0.0,TRY,16,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1452244,8684846733470,6WMG10187AK,Fırfırlı Uzun Kollu Bisiklet Yaka Pamuklu Basic Tişört,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > TSHIRT LS,PEMBE,4/5 Yaş,399.99,399.99,0.0,TRY,123,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1456737,8684758219086,6WMG60005AK,Uzun Kollu Cep Detaylı Şardonlu Nakışlı Kolej Ceket,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > JACKETS,EKRU,4/5 Yaş,799.99,799.99,0.0,TRY,11,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1361802,8684631743714,5SMB10203TK,Pamuklu  Uzun Kollu Cep Detaylı Polo Yaka Sweatshirt,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEATSHIRTS,KAHVERENGİ,18/24 Ay,879.99,879.99,0.0,TRY,17,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1490435,8684846268644,6SMB40017TK,Lastikli Paça Beli Bağcıklı Cepli Jogger Eşofman Altı,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEAT BOTTOMS,BEJ,3/4 Yaş,499.99,499.99,0.0,TRY,45,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1455201,8684847048047,6WMG10204AK,Leopar Desenli Uzun Kollu Şardonlu Bisiklet Yaka Tişört,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > TSHIRT LS,BEJ DESENLİ,18/24 Ay,359.99,359.99,0.0,TRY,8,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1484613,8684847973295,6SMG40016AD,Çiçek İşlemeli Pamuklu Balon Fit Denim Pantolon,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > DENIM > TROUSERS,LIGHT INDIGO,3/4 Yaş,1099.99,1099.99,0.0,TRY,13,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1484327,8684848013327,6SMB40056TK,Pamuklu Lastikli Paça Beli Bağcıklı Oversize Basic Eşofman Altı,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEAT BOTTOMS,BEJ,24/36 Ay,499.99,499.99,0.0,TRY,64,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1352425,8684290539857,5SMB10060TK,Slogan Baskılı Bisiklet Yaka Kısa Kollu Pamuklu Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,LACİVERT,18/24 Ay,329.99,329.99,0.0,TRY,81,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1422491,8684758590178,6WMB10040TK,Nakışlı Uzun Kollu Bisiklet Yaka Pamuklu Şardonlu Sweatshirt,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEATSHIRTS,EKRU,24/36 Ay,699.99,699.99,0.0,TRY,5,03,,,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1363506,8684290866861,5SMG80008AK,Kalın Askılı Fırfırlı Gipe Detaylı Dokulu Elbise,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > DRESSES,TURUNCU,18/24 Ay,679.99,679.99,0.0,TRY,11,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1490408,8684846272924,6SMG60002AW,Pamuklu Uzun Kollu Dokulu Düğmeli Gömlek,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > WOVEN TOPS > SHIRTS LS,BEYAZ,18/24 Ay,859.99,859.99,0.0,TRY,42,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1448007,8684632127629,6WMG00003AW,Uzun Kollu Cepli Kapitone Kapşonlu Mont,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > OUTERWEAR > COATS ANORAK,EKRU,24/36 Ay,1999.99,1999.99,0.0,TRY,60,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1484864,8684847910740,6SMG80064AW,Cep Detaylı Kolsuz V Yaka Jile Elbise,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > WOVEN DRESSES > DRESSES,EKRU,3/4 Yaş,759.99,759.99,0.0,TRY,22,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1362288,8684291506674,5SMG80035AW,Pamuklu Askılı Çiçek Nakış Detaylı Jile Elbise,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > WOVEN DRESSES > DRESSES,MAVİ EKOSE,18/24 Ay,929.99,929.99,0.0,TRY,1,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1446010,8684758469436,6WMB10205TK,Uzun Kollu Cepli Dik Yaka Fermuarlı Polar Sweatshirt,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEATSHIRTS,BEJ,18/24 Ay,559.99,559.99,0.0,TRY,42,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1472253,8684846273747,6SMG80001AK,Kısa Kollu Bisiklet Yaka A Kesim Cepli Fiyonklu Elbise,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > DRESSES,BEYAZ,12/18 Ay,1099.99,1099.99,0.0,TRY,24,03,0.0,10.00010000100001,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1455376,8684756353119,6WMB10121TK,Uzun Kollu Dik Yaka Fermuarlı Polar Sweatshirt,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEATSHIRTS,BEJ,18/24 Ay,659.99,659.99,0.0,TRY,16,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1358077,8684290724208,5SMG80012AK,A Kesim Düğme Detaylı İnce Askılı Elbise,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > DRESSES,EKRU ÇİZGİLİ,18/24 Ay,599.99,599.99,0.0,TRY,21,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1330241,8684291075132,5SMG40010AD,Jogger Kargo Pantolon Cepli Şerit Detaylı Pamuklu,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > DENIM > TROUSERS,LIGHT INDIGO,18/24 Ay,1099.99,1099.99,0.0,TRY,8,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1490434,8684847962527,6SMB40017TK,Lastikli Paça Beli Bağcıklı Cepli Jogger Eşofman Altı,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEAT BOTTOMS,MAVİ,24/36 Ay,499.99,499.99,0.0,TRY,22,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1446384,8684846450988,6WMB40105TK,Pamuklu Dinozor Baskılı Beli Bağcıklı Şardonlu Jogger Eşofman Altı,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEAT BOTTOMS,LACİVERT,18/24 Ay,399.99,399.99,0.0,TRY,51,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1453032,8684846601670,6WMB10230TK,Düğmeli Kapüşonlu Uzun Kollu Çizgili Sweatshirt,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEATSHIRTS,BEJ ÇİZGİLİ,3/4 Yaş,799.99,799.99,0.0,TRY,4,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1341248,8684630021509,5SMG80049AW,V Yaka Cep ve Fiyonk Detaylı Pamuklu Tüvit Elbise,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > WOVEN DRESSES > DRESSES,MAVİ,4/5 Yaş,759.99,759.99,0.0,TRY,42,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1481938,8684847292150,6SMG40019AK,Beli Lastikli Pamuklu Fiyonk Desenli Jogger Eşofman Altı,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > SWEAT BOTTOMS,EKRU DESENLİ,4/5 Yaş,399.99,399.99,0.0,TRY,1,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1465082,8684756360698,6WMG10029AK,Bisiklet Yaka Fırfır Detaylı Pamuklu Basic Uzun Kollu Tişört,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > TSHIRT LS,PEMBE,24/36 Ay,259.99,259.99,0.0,TRY,33,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1435451,8684632127582,6WMB20010TW,Çift Taraflı Uzun Kollu Kapşonlu Şİşme Mont,Koton,KIDSWEAR > BABYBOY > BABYBOY > OUTERWEAR > JACKETS ANORAK,YEŞİL,3/4 Yaş,1499.99,1499.99,0.0,TRY,11,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1433098,8684758135645,6WMG40064AK,Beli Lastikli Cep Detaylı Kaşkorse Basic Tayt,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > LEGGINGS,GRİ,24/36 Ay,259.99,259.99,0.0,TRY,11,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1453008,8684756347477,6WMB10001TK,Dik Yaka Yarım Fermuarlı Kanguru Cepli Polar Sweatshirt,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEATSHIRTS,ANTRASİT,3/4 Yaş,659.99,659.99,0.0,TRY,4,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1440832,8684632226827,6WMB00006TW,Kapşonlu Uzun Kollu Cepli Fermuarlı Şişme Mont,Koton,KIDSWEAR > BABYBOY > BABYBOY > OUTERWEAR > COATS ANORAK,EKRU,24/36 Ay,1799.99,1799.99,0.0,TRY,27,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1446584,8684846450636,6WMB10246TK,Pamuklu Uzun Kollu Bisiklet Yaka Köpek Baskılı Şardonlu Sweatshirt,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEATSHIRTS,YEŞİL,24/36 Ay,359.99,359.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1338925,8684290546947,5SMG40007AD,Nakış Detaylı Pamuklu Denim Pantolon,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > DENIM > TROUSERS,LIGHT INDIGO,18/24 Ay,1099.99,1099.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1490727,8684847787427,6SMG70002AD,Pamuklu Kelebek Desenli A Kesim Cepli Mini Denim Etek,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > DENIM > SKIRTS,ORTA İNDİGO,18/24 Ay,999.99,999.99,0.0,TRY,10,03,0.0,11.111234569272991,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1489677,8684847973226,6SMG40015AD,Pamuklu Balon Fit Cepli Denim Pantolon,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > DENIM > TROUSERS,LIGHT INDIGO,18/24 Ay,899.99,899.99,0.0,TRY,1,03,,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1437776,8684758814328,6WMB40093TK,Ribanalı Beli Lastikli Basic Jogger Eşofman Altı,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SWEAT BOTTOMS,HAKİ,18/24 Ay,459.99,459.99,0.0,TRY,20,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1445100,8684632312759,6WMG20010AW,Uzun Kollu Cep Detaylı Kapşonlu Peluş Mont,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > OUTERWEAR > JACKETS,KAHVERENGİ,24/36 Ay,1799.99,1799.99,0.0,TRY,51,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1359788,8684290542802,5SMB40029TW,Pamuklu Cep Detaylı Beli Bağlamalı Basic Şort,Koton,KIDSWEAR > BABYBOY > BABYBOY > WOVEN BOTTOMS > SHORTS,SARI,3/4 Yaş,749.99,749.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1423478,8684757757862,6WMG70002AW,Düğme Detaylı A Kesim Pileli Etek,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > WOVEN BOTTOMS > SKIRTS,KAHVERENGİ DESENLİ,3/4 Yaş,599.99,599.99,0.0,TRY,6,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
