item_name,price,tarih,kategori,para_birimi,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Pril Amasya Elması Bulaşık Deterjanı 675 Gr,87.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Finish Jel Limon Hepsi 1 Arada 1000 Ml,507.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Finish Jel Bulaşık Makinesi Deterjanı 1000 Ml,507.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Febreze Banyo Hava Ferahlatıcı Temiz Çarşaf Ferahlığı Oda Kokusu,287.5,2026-05-25,temizlik,TRY,05,0.0,0.0,,0.0
Pril Excellence Duo Jel Bulaşık Makinesi Deterjanı Hijyen 50 Yıkama,298.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Pril Gold Jel Yağ Çözücü 50 Yıkama,337.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Focus Optimum Dispenser Peçete 250 Yaprak,35.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Tem Dispenser Peçete 200 Lü,29.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Tem Dispenser Peçete 350 Li,51.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Selpak Dispenser Peçete 250 Li,62.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Vileda Rainbow 10 Lu Sünger,167.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Tibtrap Zehirsiz Fare Yapışkanı 125 Ml,102.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,4.060913705583756
Uni Baby Çamaşır Yumuşatıcısı 1500 Ml,223.0,2026-05-25,temizlik,TRY,05,0.0,0.0,6.443914081145586,6.443914081145586
"Perwoll Spor Giysiler İçin Sıvı Bakım Deterjanı 2,97 Lt",316.0,2026-05-25,temizlik,TRY,05,0.0,0.0,1.4446227929373996,1.4446227929373996
Sitil Spor Ayakkabı Temizleme Süngeri,92.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Sitil Natuel. Parlatıcı Sünger Geniş Kutu Special,53.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Sitil Siyah Parlatıcı Sünger Geniş Kutu Special,53.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Selpak Mentollü Mendil 10 Lu,69.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Persil Jel Power Plus 26 Yıkama Gülün Büyüsü 1820 Ml,264.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,9.297520661157025
Vileda Mikrofiber Temizlik Bezi 3Lü,172.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Soyalan Naftalin Tablet 100 Gr,81.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,10.95890410958904
Selpak Dekoratif Peçete,32.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Uni Baby Çamaşır Deterjanı Sensitive 1500 ml,429.0,2026-05-25,temizlik,TRY,05,0.0,0.0,6.7164179104477615,6.7164179104477615
Vanish Kosla Oxi Action Toz Kristal Beyaz 400 Gr,278.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Porçöz Hijyenik Tuvalet Temizleyici Jel Orkide Kokulu 750 ml,127.5,2026-05-25,temizlik,TRY,05,0.0,0.0,12.831858407079647,12.831858407079647
Select Smart Active Kağıt Havlu 4 Kg,830.0,2026-05-25,temizlik,TRY,05,0.0,0.0,,20.28985507246377
Glade Oda Kokusu Mini Jel Lavanta 70 Gr,116.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,13.106796116504855
Selpak Garson Katlama Peçete 33X33 100 Lü,89.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Sodamatik 500Gr Geleneksel,80.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Vileda Çizmez Oluklu Sünger 1+1,225.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
K2R Renk Koruyucu Mendil 10 Lu,85.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Vileda Bezzy Temizlik Bezi 10 Lu,342.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Familia Peçete 200 Lü,107.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,
Melissa Yüzey Temizleyici Lavanta Kokulu 5 Lt,373.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,12.162162162162163
Kristal Çamaşır Sodası 500Gr,86.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Selpak Çiçek Kokulu Mendil 10 Lu,70.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Porçöz Leke Çıkarıcı Sprey 750 Ml,135.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Porçöz Banyo Spreyi 750 Ml,100.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Porçöz Mutfak İçin Yağ Çözücü Sprey 750 Ml,100.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Lofçalı Sodamatik 1 Kg,145.5,2026-05-25,temizlik,TRY,05,0.0,0.0,,0.0
Lofçalı Yağ Çözücü Sprey 750 Gr,74.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Maylo Peçete 200 Lü,95.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Vileda Tüy Toplayıcı 58 Yaprak,366.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Scotch Brite Tüy Toplayıcı,270.0,2026-05-25,temizlik,TRY,05,0.0,0.0,5.058365758754864,17.391304347826086
Rinso Aloe Vera Renkliler İçin Sıvı Çamaşır Deterjanı 3 Lt,274.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Rinso Kömür Siyahlığı Siyahlar İçin Çamaşır Deterjanı 3 Lt,274.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Pril Elma Kokulu Bulaşık Deterjanı 4 Kg,333.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Pril Limon Kokulu Bulaşık Deterjanı 4 Kg,343.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Pril Excellence 4 ü 1 Arada Bulaşık Makinesi Deterjanı 60 Kapsül,612.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Lofçalı Silikonlu Yüzey Temizleyicisi 1000 Ml,88.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Vernel Max Yumuşatıcı Şakayık Ve Beyaz Çay 1440 Ml,172.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Vileda Mikro Actifibre Temizlik Bezi 2 Li,308.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Mr.Muscle Klozet Blok Aqua 1+1,136.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,13.278008298755188
Mr.Muscle Duck Klozet Blok Orman Esintisi 40 Gr Yeşil,68.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Vileda Klasik Paspas 3 Al 2 Öde,540.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Uni Baby Çamaşır Deterjanı 1500 ml,429.0,2026-05-25,temizlik,TRY,05,0.0,0.0,6.7164179104477615,6.7164179104477615
Niceplast Şeffaf Eldiven 100 Lü,43.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Maylo Cep Mendili 10 Lu,41.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Familia Peçete 100 Lü,60.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,12.037037037037036
Teno Peçete 200 Lü,39.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
"Vernel Max Sensitive Konsantre Çamaşır Yumuşatıcısı 1,44 Lt",175.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Vileda Yeşil Düz 8 Li Bulaşık Süngeri,248.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Vileda Yeşil Oluklu 8 Li Bulaşık Süngeri,248.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Vileda %30 Microfiber Soft Paspas,267.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Vileda Süper Mocio Soft Yedek Paspas,394.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Porçöz Lavabo Açıcı Jel 1 Lt,138.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Mr.Muscle Banyo Temizleyici 750 Ml,104.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Scotch Brite Cam Bezi,194.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,26.797385620915033
Scotch Brite 5 Li Mutfak Bezi,150.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,21.951219512195124
Vileda Mikrofiber Temizlik Bezi 5 Li,193.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Scotch Brite Yeşil Klasik Sünger 8 Li,272.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,9.236947791164658
Yumoş Extra Hanımeli Çamaşır Yumuşatıcısı 1440 Ml,252.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Finish Quantum 72 Li Bulaşık Makinesi Tableti,473.0,2026-05-25,temizlik,TRY,05,0.0,0.0,5.698324022346369,5.698324022346369
Glade Mini Jel Floral Buket 50 Gr,116.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,13.106796116504855
Glade Mini Jel Clean Linen 50 G Oda Kokusu,116.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,13.106796116504855
Vernel Relax Çamaşır Yumuşatıcısı 5 Lt,339.0,2026-05-25,temizlik,TRY,05,0.0,0.0,2.108433734939759,4.3076923076923075
Vernel Hassas Ve Yumuşak Çamaşır Yumuşatıcısı 5 Lt,339.0,2026-05-25,temizlik,TRY,05,0.0,0.0,2.108433734939759,4.3076923076923075
Vernel Gülün Büyüsü Çamaşır Yumuşatıcısı 5 Lt,339.0,2026-05-25,temizlik,TRY,05,0.0,0.0,2.108433734939759,4.3076923076923075
Scotch Brite Yeşil Oluklu Sünger 1+1,53.0,2026-05-25,temizlik,TRY,05,0.0,0.0,,0.0
Finish Bulaşık Makinesi Parlatıcı ve Kurutucu 400 ml,144.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
"Finish Tuz 1,5 Kg",113.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Nuri Leflef Parlatıcı Sünger,121.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Febreze Hava Ferahlatıcı Sprey Oda Kokusu Lavanta 185 Ml,280.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Lofçalı Aspirin Çok Amaçlı Temizleyici 750 Ml,78.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,6.081081081081082
Lofçalı Aspirin Çok Amaçlı Temizleyici 4 Lt,270.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Finish Bulaşık Makinesi Tableti Quantum Özel Seri 50 Li,356.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,-6.928104575163399
Vileda Standart Temizlik Eldiveni Medium Orta,176.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Vileda Bulaşık Eldiveni Küçük,176.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Vileda Standart Büyük L Bulaşık Eldiveni,176.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Maylo Peçete 100 Lü,53.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Nuri Leflef Krem Boya 50Ml,74.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Nuri Leflef Ayakkabı Boyası,106.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Scotch Brite Mikrofiber Temizlik Bezi Eko Paket 3 Lü,234.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,5.88235294117647
Scotch Brite Yeşil Klasik Oluklu Sünger 8 Li,272.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,9.236947791164658
Scotch Brite Oluklu Sünger 4 Lü,148.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,9.62962962962963
Scotch Brite Ovma Teli 3 Al 2 Öde,264.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,5.6000000000000005
Scotch Brite Sünger 4 Lü,148.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,9.62962962962963
Vanish Kosla Sıvı Beyaz 1000 Ml,287.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Duru Granül Matik Sabun Klasik 1 Kg,349.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Duru Granül Matik Sabun Lavanta 1 Kg,349.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Domestos Yüzey Temizleme Okyanus 1500Ml,145.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,-9.937888198757763
"Domestos Yüzey Temizleyici Çam 1,5 Lt",130.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,-10.95890410958904
Domestos Hijyenik Köpük Banyo Kutup Ferahlığı 450 Ml,137.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,
Domestos Hijyenik Köpük Banyo Okyanus Ferahlığı 450 Ml,137.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,
Domestos Wc Blok 5 Li Güç Okyanus Ferahlığı 2 Li Paket,147.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Domestos Tuvalet Bloğu 5 Li Güç Çam Ferahlığı,77.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Domestos Wc Blok 5 Li Güç Duopack Manolya 2 ‘li,147.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Domestos Çamaşır Suyu Okyanus Ferahlığı 3240 Ml,275.0,2026-05-25,temizlik,TRY,05,0.0,0.0,-4.3478260869565215,-6.937394247038917
Domestos Çamaşır Suyu Kar Beyazı 3240 Ml,275.0,2026-05-25,temizlik,TRY,05,0.0,0.0,-4.3478260869565215,-6.937394247038917
Domestos Çamaşır Suyu Dağ Esintisi 3240 Ml,275.0,2026-05-25,temizlik,TRY,05,0.0,0.0,-4.3478260869565215,-6.937394247038917
Domestos Çamaşır Suyu Kar Beyazı 1850 Ml,177.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Domestos Çamaşır Suyu Dağ Esintisi 1850 Ml,177.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Domestos Tuvalet Bloğu 5 Li Güç Okyanus Ferahlığı,77.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Dolphin Nitril Eldiven L Pudrasız 100 Lü,397.0,2026-05-25,temizlik,TRY,05,0.0,0.0,20.85235920852359,20.85235920852359
Dolphin Nitril Eldiven M 100 Lü,397.0,2026-05-25,temizlik,TRY,05,0.0,0.0,20.85235920852359,20.85235920852359
Dolphin Lateks Muayene Eldiveni Pudralı (L) 100 Lü,383.5,2026-05-25,temizlik,TRY,05,0.0,0.0,16.38846737481032,16.38846737481032
Dolphin Latex Eldiven S Pudralı 100 Lü,383.5,2026-05-25,temizlik,TRY,05,0.0,0.0,16.38846737481032,16.38846737481032
Dalin Çamaşır Yumuşatıcı Düş Bahçesi 1500 Ml,266.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,11.297071129707113
Dalin Sıvı Çamaşır Deterjanı 1500 Ml,394.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,5.7640750670241285
Dalin Yum.1.5Lt Bahar Ninnisi,267.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,10.78838174273859
Cillit Bang Banyo Temizleyici Aktif Köpük 600 Ml,341.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Cif Sprey Her Yer Leke Uzmanı 750 Ml,157.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Cif Power Shine Banyo 750 Ml,174.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Cif Ultra Hijyen Jel 750 Ml,136.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Ceyhanlar Klozet Kapağı Örtüsü 250 Li,222.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,30.88235294117647
Bref Deluxe Manolya Duopack 2 Li,158.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Bref Deluxe Yasemin Duopack 2 Li,158.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Bref Wc Power Aktiv Lavanta 2 Li,124.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Bref Power Aktiv Wc Temizleyici Blok 2 Li Çam,124.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Bref Power Aktiv Wc Temizleyici Blok 2 Li Okyanus,123.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
"Bingo Fresh Yüzey Temizleyici Çay Ağacı 2,5 Lt",168.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Bingo Soft Yumuşatıcı Aşkla Gül 1440 Ml,201.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Bingo Onaran Koruma Sıvı Deterjan 3 Lt,296.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Bingo Bakım Renkliler İçin Sıvı Deterjan 3 Lt 50 Yıkama,296.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Bingo Sıvı Bulaşık Deterjanı Limonlu 4 Kg,337.0,2026-05-25,temizlik,TRY,05,0.0,0.0,3.6923076923076925,3.6923076923076925
"Bingo Fresh Yüzey Temizleyici Manolya 2,5 Lt",168.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Bingo Oksijen Çamaşır Suyu Çam Kokulu 750 Ml,86.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,8.176100628930817
Bingo Oksijenli Çamaşır Suyu Limon Kokulu 750 Ml,86.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,8.176100628930817
Bingo Oksijen Çamaşır Suyu Okaliptus 750 Ml,86.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,8.176100628930817
Bingo Sıvı Bakım Çamaşır Deterjanı 2145 Ml Renkli Beyaz,335.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Bingo Sıvı Deterjan Beyazlar&Renkliler Beyaz Sabun Kokulu 40 Yıkama,335.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
"Bingo Masal Yüzey Temizleyici 2,5 Lt",168.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Bingo Soft Konsantre Yumuşatıcı Lovely 60 Yıkama 1440 Ml,211.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
"Bingo Fresh Yüzey Temizleyici Lovely 2,5 Lt",168.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Bingo Soft Sensitive Çamaşır Yumuşatıcısı 5 Lt,345.5,2026-05-25,temizlik,TRY,05,0.0,0.0,4.066265060240964,
Asperox Mavi Güç Ultra Kireç Ve Pas Sökücü 1000 Ml,148.0,2026-05-25,temizlik,TRY,05,0.0,0.0,5.714285714285714,5.714285714285714
Asperox Sarı Güç Sprey 1 Lt,148.0,2026-05-25,temizlik,TRY,05,0.0,0.0,5.714285714285714,5.714285714285714
Ariel Toz Çamaşır Deterjanı Parlak Renkler 7 Kg,650.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Ariel Aquapudra Toz Çamaşır Deterjanı Dağ Esintisi 4 Kg,394.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
"Ariel Toz Çamaşır Deterjanı Parlak Renkler 1,5 Kg",203.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Ankara Kartül Tül Beyazlatıcı 500 Gr,127.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Ankara Sodamatik 500 Gr,130.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Airwick Aerosol Kiraz Çiçeği 300 Ml,221.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,13.917525773195877
Airwick Aerosol Lavanta Esintisi 300 Ml,215.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,13.756613756613756
Air Wick Stick Up İkili Lavanta Oda Kokusu 360 Ml,214.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,22.285714285714285
Air Wick Fresh Kit + Yedek Lavanta,718.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,22.525597269624573
Air Wick Fresh Yedek Bahar Çiçekleri 250 Ml,236.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,12.918660287081341
Air Wick Oda Kokusu Lavanta 250 Ml,236.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,12.918660287081341
Ace Ultra Işıldayan Banyolar Çamaşır Suyu İçermeyen 700 Ml,149.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Ace Ultra Çamaşır Suyu Powerjel Limon Tazeliği 750 Ml,95.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Ace Ultra Çamaşır Suyu Powerjel Okaliptus 750 Ml,95.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Ace Ultra Köpük Çiçek Kokulu 700 Ml,149.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Ace Ultra Köpük Ferahlık Etkisi 700 Ml,149.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Ace Çamaşır Suyu Lavanta 2 Lt,187.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Dolphin Latex Eldiven M Pudralı 100 Adet,383.5,2026-05-25,temizlik,TRY,05,0.0,0.0,16.38846737481032,16.38846737481032
Ace Bahar Çamaşır Suyu 2 Lt,187.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Glade Multi Sprey Oda Kokusu Temiz Çarşaf Ferahlığı 500 Ml,168.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Lofçalı Kireç Çözücü 750 Ml,62.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Cif Jel Tüm Yüzeyler Bahar Ferahlığı 750 Ml,136.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Cif Jel Tüm Yüzeyler Çiçek Ferahlığı 750 Ml,136.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Perwoll Geliştirilmiş Beyaz Sıvı Çamaşır Detarjanı 2970 ml,316.0,2026-05-25,temizlik,TRY,05,0.0,0.0,1.4446227929373996,1.4446227929373996
"Vernel Max Konsantre Çamaşır Yumuşatıcısı Lale 1,44 Lt",161.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Eyüp Sabri Tuncer Gizli Bahçe Japon Kiraz Çiçeği Oda Spreyi 500 Ml,235.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Fairy Elma Aromalı Bulaşık Deterjanı 650 Ml,109.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Bingo Soft Yumuşatıcı Gülpembe 5 Lt,345.5,2026-05-25,temizlik,TRY,05,0.0,0.0,4.066265060240964,8.47723704866562
Omo Color Renkliler Için Toz Çamaşır Deterjanı 1.5 Kg,231.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,16.962025316455694
Ace Çamaşır Suyu Lavanta 1 Lt,97.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Ace Çamaşır Suyu Bahar 1 Lt,97.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Dalan Roxy Matik Toz Sabun Bahar Çiçekleri 800 Gr,155.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Yumoş Extra Orkide Çamaşır Yumuşatıcısı 1440 Ml,252.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Yumoş Extra Lilyum Çamaşır Yumuşatıcısı 1440 Ml,252.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Ace Çamaşır Suyu Normal 2 Lt,175.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Perwoll Geliştirilmiş Renkli Sıvı Çamaşır Deterjanı 2970 ml,316.0,2026-05-25,temizlik,TRY,05,0.0,0.0,1.4446227929373996,1.4446227929373996
"Perwoll Siyah Sıvı Çamaşır Deterjanı 2,97 Lt",316.0,2026-05-25,temizlik,TRY,05,0.0,0.0,1.4446227929373996,1.4446227929373996
Calgon Çamaşır Makinesi Kireç Önleyici Tablet 15’Li,287.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,4.927007299270073
Porçöz Lavabo Açıcı 2X50 Gr Toz,61.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Bref Wc Power Aktif Okyanus,72.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Bref Wc Power Aktif Çam,72.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
"Vernel Max Konsantre Çamaşır Yumuşatıcısı Taze Gül 1,44 Lt",175.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Vileda Paspas Ekonomik Paket 2Li,419.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Vileda Çelik Bulaşık Teli 3 Al 2 Öde,188.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Vileda 5 Li Oluklu Sünger,119.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,-10.18867924528302
Vileda 5 Li Düz Sünger,119.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,-10.18867924528302
Vileda Temizlik Bezi 4 Lü Novolon,202.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Vileda Cam Bezi 2 Li Eko,364.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Glade Multi Sprey Lavanta 500 Ml,168.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Glade Multi Sprey Rose 500 Ml,168.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Vileda Mikrofiber Bez 8 Li,342.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Selpak Mendil 10 Lu,69.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Pronto Klasik Ahşap Cilası Sprey 300 Ml,172.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,0.0
Mr.Muscle Lavabo Açıcı Jel 1 Lt,190.0,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,-2.813299232736573
Select Z Katlama Havlu 200 Yaprak,65.5,2026-05-25,temizlik,TRY,05,0.0,0.0,0.0,13.91304347826087
