product_name,price,id,sku,brand,category,regular_price,discount_rate,unit,status
SELSİL MDF KİT NİNJA HIZLI YAPIŞTIRICI 400 ML,127.6,12240,12240,Selsil,Yapıştırıcılar,127.6,0.0,PIECE,IN_SALE
Würth Silikon Sıvı Conta Siyah 70 ml,312.4,7108,7108,Würth,Yapıştırıcılar,312.4,0.0,PIECE,IN_SALE
Würth Süper Yapıştırıcı 50 gr,865.7,7187,7187,Würth,Yapıştırıcılar,865.7,0.0,PIECE,IN_SALE
Soma S150 Poliüretan Şeffaf Montaj Yapıştırıcı 31,157.3,7903,7903,SomaFix,Yapıştırıcılar,157.3,0.0,PIECE,IN_SALE
Würth Quick Fresh Pure 100 ml,419.1,ml,ml,Würth,Oto Bakım Ürünleri,419.1,0.0,PIECE,IN_SALE
Akfix GA060 Hızlı Yapıştırıcı 705 200 ml,93.5,8699396001573,8699396001573,Akfix,Yapıştırıcılar,93.5,0.0,PIECE,IN_SALE
PATTEX ULTRAJEL SÜPER YAPIŞTIRICI 3 GR,79.2,8691451005649,8691451005649,Pattex,Yapıştırıcılar,79.2,0.0,PIECE,IN_SALE
SUN-FIX 40 GR ÇİFT KARIŞIMLI YAPIŞTIRICI,352.0,4260122890217,4260122890217,Sun-Fix,Yapıştırıcılar,352.0,0.0,PIECE,IN_SALE
Soudal Fix All High Tack Beyaz 290 ml,275.0,5411183105836,5411183105836,Soudal,Fix All,275.0,0.0,PIECE,IN_SALE
BOSCH PRO Metal İşleri İçin Kesme Yagı 250ml,825.0,16176,16176,Bosch Aksesuar ve El Aletleri,Yapı Kimyasalları,825.0,0.0,PIECE,IN_SALE
WİNKEL KAYNAK ÇAPAK ÖNLEYİCİ SPREY 400 ML,180.0,15268,15268,WINKEL,Yapı Kimyasalları,115.5,0.0,PIECE,IN_SALE
Akfix 1100E Genel Amaçlı Silikon Beyaz 280 gr,74.9,16168,16168,Akfix,Silikonlar,82.5,9.21,PIECE,IN_SALE
Akfix 1100E Genel Amaçlı Silikon Şeffaf 280 gr,74.9,16167,16167,Akfix,Silikonlar,82.5,9.21,PIECE,IN_SALE
SİBAX UNİVERSAL SİLİKON ŞEFFAF 40 ML,55.0,15986,15986,Diğer,Silikonlar,55.0,0.0,PIECE,IN_SALE
HENKEL SİSTA RTV SİLİKON KIRMIZI 310 ML,242.0,15655,15655,Sista,Silikonlar,242.0,0.0,PIECE,IN_SALE
Akfix HT300 Yüksek Isı Silikonu 300c 280 ml,220.0,11417,11417,Akfix,Silikonlar,220.0,0.0,PIECE,IN_SALE
Akfix SA081 Ayna Silikonu Nötr %100 280 ml,187.0,11416,11416,Akfix,Silikonlar,187.0,0.0,PIECE,IN_SALE
SİSTA SİLİKON KARTUŞ ŞEFFAF 280 ML,286.0,11396,11396,Sista,Silikonlar,286.0,0.0,PIECE,IN_SALE
Sista Akvaryum Silikonu Şeffaf 310 ml,286.0,5231,5231,Sista,Silikonlar,286.0,0.0,PIECE,IN_SALE
Soudal Şeffaf Silikon 280 ml,88.0,3368,3368,Soudal,Silikonlar,88.0,0.0,PIECE,IN_SALE
Soudal Silikon Beyaz 280 ml,88.0,2606,2606,Soudal,Silikonlar,88.0,0.0,PIECE,IN_SALE
SİKA 175 FC PU OTOMASTİK BEYAZ 322 GR,220.0,14544,14544,Sika,Mastikler,220.0,0.0,PIECE,IN_SALE
Sika 175 Sosis Mastik Beyaz 600 ml,330.0,14665,14665,Sika,Poliüretan Mastik,330.0,0.0,PIECE,IN_SALE
Sika 175 Sosis Mastik Siyah 600 ml,330.0,14664,14664,Sika,Poliüretan Mastik,330.0,0.0,PIECE,IN_SALE
Sika 175 Sosis Mastik Gri 600 ml,330.0,14663,14663,Sika,Poliüretan Mastik,330.0,0.0,PIECE,IN_SALE
Soudal Silikonize Mastik Antrasit Gri 500 gr,71.5,12261,12261,Soudal,Mastikler,71.5,0.0,PIECE,IN_SALE
Soudal Silikonize Akrilik Mastik 500 gr Altın Meşe,71.5,11833,11833,Soudal,Mastikler,71.5,0.0,PIECE,IN_SALE
Soudal Silikonize Akrilik Mastik Beyaz 500 gr,71.5,3834,3834,Soudal,Mastikler,71.5,0.0,PIECE,IN_SALE
Soudal Silikonize Akrilik Mastik Siyah 500 gr,71.5,3831,3831,Soudal,Mastikler,71.5,0.0,PIECE,IN_SALE
"POLİSAN PROF U-AS KAYDIRMAZLIK SIVISI 0,5 LT",660.0,15068,15068,Polisan,Yalıtım,660.0,0.0,PIECE,IN_SALE
Weber Dry Rapid Stop Gri 5 kg,665.5,14657,14657,Todrill,Su Yalıtım Malzemeleri,665.5,0.0,PIECE,IN_SALE
BTR 200 LİKİT MEBRAN,1925.0,14300,14300,Btr,Su Yalıtım Malzemeleri,1925.0,0.0,PIECE,IN_SALE
WEBER  LATEX ÖZEL KATKI 20 KG,2860.0,14164,14164,Weber,Su Yalıtım Malzemeleri,2860.0,0.0,PIECE,IN_SALE
WEBER KÜR A BETON KÜRÜ 20 LT,3135.0,14162,14162,Weber,Su Yalıtım Malzemeleri,3135.0,0.0,PIECE,IN_SALE
"Sikadur 32 Epoksi Yapıştırma Harcı 3,33+1,67: 5 kg",3593.7,11727,11727,Sika,Epoksi Yapıştırıcı,3593.7,0.0,PIECE,IN_SALE
PATTEX GÜÇLÜ EPOKSİ YAPIŞTIRICI 27G,205.7,8691451003454,8691451003454,Pattex,Epoksi Yapıştırıcı,205.7,0.0,PIECE,IN_SALE
Alteco F-05 6G Şeffaf Eposki 6 gr,48.4,8888299801247,8888299801247,Alteco,Epoksi Yapıştırıcı,48.4,0.0,PIECE,IN_SALE
Akfix G400 Granit Mermer Yapıştırıcısı 1000 gr,282.7,1547,1547,Akfix,Mermer Yapıştırıcı,282.7,0.0,PIECE,IN_SALE
ELKAY GRANİT MERMER YAPIŞTIRICISI 500GR,17.29,8699396001221,8699396001221,ELKAY,Mermer Yapıştırıcı,17.29,0.0,PIECE,IN_SALE
Su Tutucu Bant 20 Mt,3190.0,11859,11859,Diğer,Su Yalıtım Malzemeleri,3190.0,0.0,PIECE,IN_SALE
Somafix S815 Mantolama Köpüğü Pipetli 750 ml,286.0,13295,13295,SomaFix,Köpükler,286.0,0.0,PIECE,IN_SALE
Akfix 800C Köpük Tabancası Temizleyici 500ml,176.0,3972,3972,Akfix,Köpükler,176.0,0.0,PIECE,IN_SALE
SU TUTUCU BANT 25MT,2601.5,11991,11991,Diğer,Su Yalıtım Malzemeleri,2601.5,0.0,PIECE,IN_SALE
Winkel Sızdırmazlık Sprey Şeffaf 500 ml,514.8,7398,7398,WINKEL,Su Yalıtım Malzemeleri,514.8,0.0,PIECE,IN_SALE
Şaloma 45 cm,1425.6,4481,4481,Diğer,Su Yalıtım Malzemeleri,1425.6,0.0,PIECE,IN_SALE
Btm Btr 100 Bitüm Emülsiyon Astar 15 kg,958.1,5014,5014,Diğer,Su Yalıtım Malzemeleri,958.1,0.0,PIECE,IN_SALE
Alteks Membran 3mm 10 mt,1797.4,5015,5015,Alteks,Su Yalıtım Malzemeleri,1797.4,0.0,PIECE,IN_SALE
Winkel Sızdırmazlık Sprey Gri 500 ml,424.71,4260439828842,4260439828842,WINKEL,Su Yalıtım Malzemeleri,424.71,0.0,PIECE,IN_SALE
"POLİSAN POLİGARD SU KECİSİ ASTAR 0,75 LT",387.2,8691969008958,8691969008958,Polisan,Su Yalıtım Malzemeleri,387.2,0.0,PIECE,IN_SALE
"POLİSAN POLİGARD ASTAR SU KESİCİ  2,5  LT",990.0,8691969008989,8691969008989,Polisan,Su Yalıtım Malzemeleri,990.0,0.0,PIECE,IN_SALE
Kalekim Elastikor 3131 Su Yalıtımı 3 KG,412.5,8696295000218,8696295000218,Kalekim,Su Yalıtım Malzemeleri,412.5,0.0,PIECE,IN_SALE
Kalekim Elastikor 3131 Su Yalıtımı 20 KG,2129.6,8696295000195,8696295000195,Kalekim,Su Yalıtım Malzemeleri,2129.6,0.0,PIECE,IN_SALE
Kalekim Elastikor 3131 Su Yalıtımı 10 KG,1081.3,8696295000201,8696295000201,Kalekim,Su Yalıtım Malzemeleri,1081.3,0.0,PIECE,IN_SALE
Somafix S813 Montaj Köpüğü Valfli 750 ml,179.3,5321,5321,SomaFix,Köpükler,179.3,0.0,PIECE,IN_SALE
Somafıx Se S811 Poliüretan Köpük 750 ml,187.0,5214,5214,SomaFix,Köpükler,187.0,0.0,PIECE,IN_SALE
Soudal Soudafoam PU Tabancalı Köpük 750 ml,242.0,5151,5151,Soudal,Köpükler,242.0,0.0,PIECE,IN_SALE
Selsil Montaj Köpüğü 600 gr,132.0,5051,5051,Selsil,Köpükler,132.0,0.0,PIECE,IN_SALE
SOUDAL FOAM PU GUN TABANCALI KÖPÜK 750 ML.,33.0,5411183077850,5411183077850,Soudal,Köpükler,33.0,0.0,PIECE,IN_SALE
Soudal Comfort Gun Köpük 750 ml,275.0,5411183111998,5411183111998,Soudal,Köpükler,275.0,0.0,PIECE,IN_SALE
Sun-Fix Çift Karışımlı Yapıştırıcı 100 gr,605.0,4260122790029,4260122790029,Sun-Fix,Yapıştırıcılar,605.0,0.0,PIECE,IN_SALE
Akfix 702 Japon Yapıştırıcı 25 gr,49.5,8699396001429,8699396001429,Akfix,Yapıştırıcılar,49.5,0.0,PIECE,IN_SALE
Fixa Derz Dolgu Beyaz 1 kg,88.0,14573,14573,Fixa,Derz Dolguları,88.0,0.0,PIECE,IN_SALE
ABC 915 FC Poliüretan Mastik Gri 280 ml,146.3,5355,5355,ABC,Mastikler,146.3,0.0,PIECE,IN_SALE
SOUDAL AKRİLİK BEJ -KREM MASTİK 500 GR,7.63,153008718,153008718,Soudal,Mastikler,7.63,0.0,PIECE,IN_SALE
AKFİX AST HİGH TACK MASTİK 290 ML BEYAZ,242.0,13393,13393,Akfix,Mastikler,242.0,0.0,PIECE,IN_SALE
ABC 915 FC Poliüretan Mastik Siyah 280 ml,146.3,5353,5353,ABC,Poliüretan Mastik,146.3,0.0,PIECE,IN_SALE
Abc 915 Fc Sosis Mastik Gri 600 ml,266.2,4762,4762,ABC,Poliüretan Mastik,266.2,0.0,PIECE,IN_SALE
Abc Sika 915 FC Sosis Beyaz 600 ML,266.2,4995,4995,ABC,Poliüretan Mastik,266.2,0.0,PIECE,IN_SALE
SELSİL SİLİKON BEYAZ 280 GR,74.8,12817,12817,Selsil,Silikonlar,74.8,0.0,PIECE,IN_SALE
Somafix S50 Genel Amaçlı Silikon 50 ml,55.0,5430,5430,SomaFix,Silikonlar,55.0,0.0,PIECE,IN_SALE
Soudal Silikon Siyah 280 gr,73.7,5411183138087,5411183138087,Soudal,Silikonlar,73.7,0.0,PIECE,IN_SALE
SOMA S30 KALIP AYIRICI SPREY 400 ML,132.0,16142,16142,SomaFix,Genel Bakım Spreyleri,132.0,0.0,PIECE,IN_SALE
SELSİL MOTOR TEMİZLEYİCİ PARLATICI 500 ML,187.0,15658,15658,Selsil,Genel Bakım Spreyleri,187.0,0.0,PIECE,IN_SALE
Selsil Etiket Sökücü Sprey 200 ml,121.0,14327,14327,Selsil,Genel Bakım Spreyleri,121.0,0.0,PIECE,IN_SALE
Selsil Silikon Sprey 500 ml,165.0,13716,13716,Selsil,Genel Bakım Spreyleri,165.0,0.0,PIECE,IN_SALE
Würth HHS 2000 Yağ Sprey 500 ml,605.0,12925,12925,Würth,Genel Bakım Spreyleri,605.0,0.0,PIECE,IN_SALE
Bosch Gres Yağı 100 ml,378.0,12642,12642,Bosch Aksesuarlar,Genel Bakım Spreyleri,440.0,14.09,PIECE,IN_SALE
WİNKEL BUZ EDİCİ SPREY 500 ML,302.5,12682,12682,WINKEL,Genel Bakım Spreyleri,302.5,0.0,PIECE,IN_SALE
Winkel Paslanmaz Bakım Spreyi 400 ml,266.2,12390,12390,WINKEL,Genel Bakım Spreyleri,266.2,0.0,PIECE,IN_SALE
Würth Kilit Yağlama Spreyi 50 ml,344.3,5069,5069,Würth,Genel Bakım Spreyleri,344.3,0.0,PIECE,IN_SALE
Soudal Multi Sprey Yağlayıcı 400 ml,275.0,5411183159976,5411183159976,Soudal,Genel Bakım Spreyleri,275.0,0.0,PIECE,IN_SALE
Best KA-2000 Kalıp Ayırıcı 400 ml,154.0,8692612001210,8692612001210,Best,Genel Bakım Spreyleri,154.0,0.0,PIECE,IN_SALE
Kalıp Yağı 25 kg,1595.0,13015,13015,Diğer,Katkı ve Diğer Yapı Kimyasalları,1595.0,0.0,PIECE,IN_SALE
Weber 20 Extra Harç Katkısı 5 lt,495.0,5239,5239,Weber,Katkı ve Diğer Yapı Kimyasalları,495.0,0.0,PIECE,IN_SALE
Weber Antifreeze Beton Katkısı 20 kg,1197.9,11849,11849,Weber,Katkı ve Diğer Yapı Kimyasalları,1197.9,0.0,PIECE,IN_SALE
SİNTAŞ POLYESTER MACUN SARI 1 KG,319.0,5966,5966,SİNTAŞ,Katkı ve Diğer Yapı Kimyasalları,319.0,0.0,PIECE,IN_SALE
"SİNTAŞ POLYESTER MACUN SARI 1,8 KG",346.5,5971,5971,SİNTAŞ,Katkı ve Diğer Yapı Kimyasalları,346.5,0.0,PIECE,IN_SALE
Matkim Akrilik Kür Katkısı 20 Kg,1331.0,3956,3956,Diğer,Katkı ve Diğer Yapı Kimyasalları,1331.0,0.0,PIECE,IN_SALE
SİKA ANCHORFIX-S HIZLI KÜR ALAN ANKRAJ MLZ. 300 ML,825.0,7612895235202,7612895235202,Sika,Katkı ve Diğer Yapı Kimyasalları,825.0,0.0,PIECE,IN_SALE
LUXOR LX-521 EPOKSİ TABANCASI 345 ML,495.0,14322,14322,Diğer,Mastik ve Silikon Tabancası,495.0,0.0,PIECE,IN_SALE
LUXOR LX-520 METAL SİLİKON TABANCASI,440.0,14321,14321,Diğer,Mastik ve Silikon Tabancası,440.0,0.0,PIECE,IN_SALE
Rabis Teli 50x150 cm (50 adet),1056.0,15314,15314,Diğer,Tamir Harçları ve Hazır Sıva,1056.0,0.0,PIECE,IN_SALE
Sika MonoTop®-620 25 Kg,1430.0,14547,14547,SİKAFLEX,Tamir Harçları ve Hazır Sıva,1430.0,0.0,PIECE,IN_SALE
Sika MonoTop®-612 25 Kg,1210.0,12600,12600,Sika,Tamir Harçları ve Hazır Sıva,1210.0,0.0,PIECE,IN_SALE
Weber Tec R İnce Tamir Harcı 25 Kg,440.0,12183,12183,Weber,Tamir Harçları ve Hazır Sıva,440.0,0.0,PIECE,IN_SALE
HASSAN DEKOR SIVA VE ALÇI TEKNESİ 50 LT,825.0,2651,2651,HASSAN,Tamir Harçları ve Hazır Sıva,825.0,0.0,PIECE,IN_SALE
Bi'Boya Silikonlu Dekor Sıva 25 kg,3025.0,7719,7719,Kalekim,Tamir Harçları ve Hazır Sıva,3025.0,0.0,PIECE,IN_SALE
WEBER KOL STANDART SERAMİK YAPIŞTIRICI GRİ 25 KG,20.34,std,std,Weber,Tamir Harçları ve Hazır Sıva,20.34,0.0,PIECE,IN_SALE
Selsil Pas Sökücü 400 ml,132.0,12930,12930,Selsil,Pas Sökücü Spreyler,132.0,0.0,PIECE,IN_SALE
WD 40 Pas Sökücü 400 ml,456.5,11002,11002,WD,Pas Sökücü Spreyler,456.5,0.0,PIECE,IN_SALE
WD 40 Pas Sökücü 200 ml,319.0,10999,10999,WD,Pas Sökücü Spreyler,319.0,0.0,PIECE,IN_SALE
Somafix S28 Pas Sökücü ve Yağlayıcı 400 ml,100.1,11700,11700,SomaFix,Pas Sökücü Spreyler,100.1,0.0,PIECE,IN_SALE
WD 40 SMART STRAW PAS SÖKÜCÜ 350 ML,399.3,11758,11758,WD,Pas Sökücü Spreyler,399.3,0.0,PIECE,IN_SALE
Fiskars 1015617 Parçalama Baltası XXS X5,2167.83,13202,13202,Fiskars,Kamp/Outdoor Ürünler,2523.4,14.09,PIECE,IN_SALE
FİSKARS 1069102 PARÇALAMA BALTASI (XS) X14,2750.0,13113,13113,Fiskars,Baltalar,2750.0,0.0,PIECE,IN_SALE
Fiskars 1069101 Parçalama Baltası X13,2395.8,12171,12171,Fiskars,Baltalar,2395.8,0.0,PIECE,IN_SALE
Fiskars 1069103 Parçalama Baltası X18,2528.9,5380,5380,Fiskars,Baltalar,2528.9,0.0,PIECE,IN_SALE
Fiskars 1069106 Yarma Baltası X24 M,3460.6,5381,5381,Fiskars,Baltalar,3460.6,0.0,PIECE,IN_SALE
Fiskars 1026797 Balta ve Bıçak Bileme Aparatı,599.5,4631,4631,Fiskars,Bıçaklar,599.5,0.0,PIECE,IN_SALE
Fiskars 1051143 Norden Parçalama Baltası N10,4307.6,4630,4630,Fiskars,Baltalar,4307.6,0.0,PIECE,IN_SALE
Fiskars 1015619 Parçalama Baltası S X10,2407.9,4598,4598,Fiskars,Baltalar,2407.9,0.0,PIECE,IN_SALE
Fiskars 1020220 Yarma ve Vurma Baltası 8lb/36'',5566.0,5359,5359,Fiskars,Baltalar,5566.0,0.0,PIECE,IN_SALE
Fiskars 1015642 Yarma Baltası L X21,3146.0,x21,x21,Fiskars,Kamp/Outdoor Ürünler,3146.0,0.0,PIECE,IN_SALE
Fiskars 1015618 Parçalama Baltası XS-X7,2172.5,x7,x7,Fiskars,Baltalar,2172.5,0.0,PIECE,IN_SALE
Fiskars 1015641 Yarma Baltası M X17,2886.4,x17,x17,Fiskars,Baltalar,2886.4,0.0,PIECE,IN_SALE
Bay-Tec MK1065 Bileme Taşı Süper 150 mm,110.0,13510,13510,BAY-TEC,Bahçe,110.0,0.0,PIECE,IN_SALE
Fiskars 1001625 K60 Aşı Bıçağı,733.7,5379,5379,Fiskars,Bıçaklar,733.7,0.0,PIECE,IN_SALE
Fiskars CL-561 Pala (Kılıflı),3697.1,5046,5046,Fiskars,Bıçaklar,3697.1,0.0,PIECE,IN_SALE
Fiskars 1000601 Xsharp Balta Bıçak Bileyici,732.6,bileyici,bileyici,Fiskars,Bıçaklar,732.6,0.0,PIECE,IN_SALE
Eng Energy Sasa Zeytin Hasat Makinası,11000.0,14258,14258,Energy,Bahçe,11000.0,0.0,PIECE,IN_SALE
ARS EP-721 AKÜLÜ BUDAMA MAKASI 40MM (2 BATARYALI),16499.0,16105,16105,ARS,Budama Makasları,19305.0,14.54,PIECE,IN_SALE
Ars VS-8XZ Yedek Bıçağı,858.0,12915,12915,ARS,Budama Makasları,858.0,0.0,PIECE,IN_SALE
Ars VS-9XZ Yedek Bıçağı,935.0,12782,12782,ARS,Budama Makasları,935.0,0.0,PIECE,IN_SALE
Ars Budama Makası ARS VS-9XZ 227 mm,2530.0,12486,12486,ARS,Budama Makasları,2530.0,0.0,PIECE,IN_SALE
Hububat (Kar) Küreği Alüminyum Saplı,1144.0,12188,12188,Diğer,Kürekler,1144.0,0.0,PIECE,IN_SALE
Fiskars 1001574 Kamp ve Araç Küreği 70 cm,1512.0,11873,11873,Fiskars,Kürekler,1760.0,14.09,PIECE,IN_SALE
Bosch Zincirli Ağaç Kesme Teste GKE 18V-15 Solo (Akü ve Şarj Cihazı Dahil Değildir),8129.0,15777,15777,Bosch,Testereler,10120.0,19.67,PIECE,IN_SALE
"Komelon Pwc 24028 Budama Testeresi 2,8mm",825.0,13265,13265,Diğer,Testereler,825.0,0.0,PIECE,IN_SALE
Roney Garden 91-1018 Katlamalı Dal Testere 180 mm,440.0,10700,10700,Roney,Kamp/Outdoor Ürünler,440.0,0.0,PIECE,IN_SALE
Bosch Boru Kanal Temizleyici 10 m (130 bar),1512.5,12422,12422,Bosch Aksesuar ve El Aletleri,Bahçe El Aletleri,1512.5,0.0,PIECE,IN_SALE
BOSCH Bahçe makası GGP 12V-25,11990.0,12869,12869,Bosch,Budama Makasları,11990.0,0.0,PIECE,IN_SALE
Bosch Bahçe (Kollu) Budama Makası 55CM,1210.0,12423,12423,Bosch Aksesuar ve El Aletleri,Budama Makasları,1210.0,0.0,PIECE,IN_SALE
Ars LPB-30M Budama Makası 630 mm,2662.0,12136,12136,ARS,Budama Makasları,2662.0,0.0,PIECE,IN_SALE
Fiskars 1000581 Powergear Anvial Dal Kesme S,1761.1,12138,12138,Fiskars,Budama Makasları,1761.1,0.0,PIECE,IN_SALE
ARS 120 EU BUDAMA MAKASI PLASTİK SAPLI 210MM,931.7,11694,11694,ARS,Budama Makasları,931.7,0.0,PIECE,IN_SALE
Yeni Şahin Kulp Mat Siyah 160 mm,88.0,11702,11702,Diğer,Kulplar,88.0,0.0,PIECE,IN_SALE
Ars CB-8Z Budama Makası 22 mm,1452.0,11701,11701,ARS,Budama Makasları,1452.0,0.0,PIECE,IN_SALE
ENG ENERGY LTB 20K 20V AKÜLÜ KENAR KESME (BATARYA + ŞARJ CİHAZI),6050.0,16364,16364,Energy,Çim ve Çit Kesme Makineleri,6050.0,0.0,PIECE,IN_SALE
Bosch GHE 18V-50 T Çit Kesici Solo (Akü ve Şarj Cihazı Dahil Değildir),15400.0,15773,15773,Bosch,Çim ve Çit Kesme Makineleri,15400.0,0.0,PIECE,IN_SALE
BOSCH EasyGrassCut 23 Kenar Kesme Makinesi,2750.0,14979,14979,Bosch,Çim ve Çit Kesme Makineleri,2750.0,0.0,PIECE,IN_SALE
KAMA BST52 MOTORLU SIRT TIRPANI 52CC,7150.0,14904,14904,Kama,Çim ve Çit Kesme Makineleri,7150.0,0.0,PIECE,IN_SALE
Eng Energy Tırpan Misinası 3.3 46 metre,297.0,14811,14811,Energy,Çim ve Çit Kesme Makineleri,297.0,0.0,PIECE,IN_SALE
DAYE DY61430XP HORTUM ARACI 30M,3630.0,15326,15326,Daye,Bahçe Sulama,3630.0,0.0,PIECE,IN_SALE
FACTOR FACF45WB AKÜLÜ BASINÇLI YIK MAKİNESİ 45 BAR,4620.0,16259,16259,FACTOR,Basınçlı Yıkama Makineleri,4620.0,0.0,PIECE,IN_SALE
Fiskars 1019352 Buz Kayıcı Fırça,775.5,5240,5240,Fiskars,Kamp/Outdoor Ürünler,775.5,0.0,PIECE,IN_SALE
Fiskars 1019347 Araç Küreği Plastik -Çelik Bıçaklı,980.1,5229,5229,Fiskars,Kürekler,980.1,0.0,PIECE,IN_SALE
Yba Çapa Tırmık Kürek,333.3,5195,5195,Diğer,Kamp/Outdoor Ürünler,333.3,0.0,PIECE,IN_SALE
"Fiskars 1066716 Solid Çok Amaçlı Kürek 116,6 cm",1037.3,5088,5088,Fiskars,Kamp/Outdoor Ürünler,1037.3,0.0,PIECE,IN_SALE
Baytec MK4562 Dal Budama Makası,1069.2,7656,7656,BAYTEC,Budama Makasları,1069.2,0.0,PIECE,IN_SALE
BAYTEC MK4551 Çim Biçme Makası,599.5,11570,11570,BAYTEC,Budama Makasları,599.5,0.0,PIECE,IN_SALE
"Bosch KEO 18 LI Bahçe Testeresi (2,0 Ah,Tek Akü)",7078.5,7939,7939,Bosch Hafif Hizmet,Elektrikli Testereler,7078.5,0.0,PIECE,IN_SALE
Energy Ws-032Y Akülü Budama Makası 3.2cm Çift Akü,8319.3,5263,5263,Energy,Budama Makasları,8319.3,0.0,PIECE,IN_SALE
PowerGear™X Teleskopik Ağaç Budama Makası UPX86,5164.5,upx86,upx86,Fiskars,Budama Makasları,5164.5,0.0,PIECE,IN_SALE
Fiskars 1001564 PowerLever™ Çit Budama Makası,1908.5,makasi,makasi,Fiskars,Budama Makasları,1908.5,0.0,PIECE,IN_SALE
Bosch Bahçe Malası,423.5,12119,12119,Bosch Aksesuar ve El Aletleri,Tırmıklar,423.5,0.0,PIECE,IN_SALE
Fiskars 1020445 Sulama Tabancası,786.5,10631,10631,Fiskars,Bahçe Sulama,786.5,0.0,PIECE,IN_SALE
Fiskars 1027106 Sulama Hortumu 13mm 1/2'' 50 Metre,2964.5,12531,12531,Fiskars,Bahçe Sulama,2964.5,0.0,PIECE,IN_SALE
Fiskars 1067193 Fibercomp Ayarlanabilir Sulama Tabancası,1730.3,12469,12469,Fiskars,Bahçe Sulama,1730.3,0.0,PIECE,IN_SALE
Fiskars 1065484 Ayarlanabilir Sulama Tabancası,1306.8,12467,12467,Fiskars,Bahçe Sulama,1306.8,0.0,PIECE,IN_SALE
FİSKARS SULAMA TABANCASI DÜZ TİP SERT PÜSKÜRTME,950.4,12465,12465,Fiskars,Bahçe Sulama,950.4,0.0,PIECE,IN_SALE
DAYE DY62120 20M 1/2'' Hortum Seti,1664.3,5544,5544,Daye,Bahçe Sulama,1664.3,0.0,PIECE,IN_SALE
Daye DY6607W25 Otomatik Hortum Tamburu 25 metre,6322.8,5543,5543,Daye,Bahçe Sulama,6322.8,0.0,PIECE,IN_SALE
Fiskars 1027084 Hortum Bağlantı Aparatı,149.6,5331,5331,Fiskars,Bahçe Sulama,149.6,0.0,PIECE,IN_SALE
Daye DY 8011 Su Kesicili Hortum Bağlantısı 1/2,48.4,5220,5220,Diğer,Bahçe Sulama,48.4,0.0,PIECE,IN_SALE
Daye DY 8024 Musluk Adaptörü 1/2'' & 3/4'',36.3,5222,5222,Diğer,Bahçe Sulama,36.3,0.0,PIECE,IN_SALE
Daye Dy5910s Spiral Hortum Seti 10 metre,900.9,5221,5221,Diğer,Bahçe Sulama,900.9,0.0,PIECE,IN_SALE
Fiskars 1027088 Hortum Başlığı,423.5,5089,5089,Fiskars,Bahçe Sulama,423.5,0.0,PIECE,IN_SALE
Fiskars 1020446 Sulama Tabancası - 4 Fonksiyonlu,1079.1,5045,5045,Fiskars,Bahçe Sulama,1079.1,0.0,PIECE,IN_SALE
BOSCH GHE 18V-60 Solo (Aküsüz) Çit Kesme (Akü ve Şarj Cihazı Dahil Değildir),9350.0,12867,12867,Bosch,Testereler,9350.0,0.0,PIECE,IN_SALE
BOSCH GKE 18V-40 Solo Zincirli Agaç Kesme (AKÜ VE ŞARJ CİHAZI DAHİL DEĞİLDİR),16940.0,12863,12863,Bosch,Testereler,16940.0,0.0,PIECE,IN_SALE
GKE 18V-25 T Yüksek Dal Testeresi (AKÜ VE ŞARJ CİHAZI DAHİL DEĞİLDİR),17930.0,12862,12862,Bosch,Testereler,17930.0,0.0,PIECE,IN_SALE
Fiskars Pro Power Kılıflı Testere 15 cm,1512.5,12590,12590,Fiskars,Testereler,1512.5,0.0,PIECE,IN_SALE
Ars PM-24L Katlanır Testere 24 cm,1573.0,12173,12173,ARS,Testereler,1573.0,0.0,PIECE,IN_SALE
Ars PS-30KL Budama Testeresi Ahşap Saplı 300 mm,1573.0,12172,12172,ARS,Testereler,1573.0,0.0,PIECE,IN_SALE
"Bosch UniversalChain 18 (2,5Ah, TekAkü)",9680.0,11634,11634,Bosch,Elektrikli Testereler,9680.0,0.0,PIECE,IN_SALE
Komelon Katlanır Budama Testeresi 18cm Fb-180,466.4,5358,5358,Diğer,Testereler,466.4,0.0,PIECE,IN_SALE
Roney Garden 91-2104 Yüksek Dal Kesme Testeresi,1772.1,testeresi,testeresi,Roney,Testereler,1772.1,0.0,PIECE,IN_SALE
Euromax Ex75109 Tırpan Testeresi 3 Bıçaklı,308.0,bicakli,bicakli,Diğer,Testereler,308.0,0.0,PIECE,IN_SALE
CETA J44-067 Alçıpan Testeresi 160 MM,556.6,8691486032092,8691486032092,CETA,Testereler,556.6,0.0,PIECE,IN_SALE
Bosch GHE 18V-50 Solo Çit Kesme (Akü ve Şarj Cihazı Dahil Değildir),8360.0,12868,12868,Bosch,Çim ve Çit Kesme Makineleri,8360.0,0.0,PIECE,IN_SALE
BOSCH GRT 18V-33 Solo Kenar Kesme Makinesi (Akü ve Şarj Cihazı Dahil değildir),12100.0,12871,12871,Bosch,Çim ve Çit Kesme Makineleri,12100.0,0.0,PIECE,IN_SALE
BOSCH GFR 18V-23 Solo (Aküsüz) Tırpan (Akü ve Şarj Cihazı Dahil değildir),12100.0,12865,12865,Bosch,Çim ve Çit Kesme Makineleri,12100.0,0.0,PIECE,IN_SALE
